"listing_id","bedrooms","bathrooms","price","created_month","weekend","interest_level","interest_level_num"
7005993,2,1,2100,"05",FALSE,"medium",2
7001820,1,1,2580,"05",FALSE,"low",1
6971403,1,1,2050,"05",FALSE,"medium",2
7040380,1,1,2100,"05",FALSE,"low",1
7071970,2,1,3500,"05",FALSE,"low",1
7080729,4,2,8495,"05",TRUE,"low",1
6986035,0,1,1500,"05",FALSE,"low",1
7037238,1,1,2400,"05",FALSE,"low",1
7073176,1,1,2095,"05",FALSE,"low",1
6984322,2,1,2549,"05",TRUE,"low",1
7047572,2,1,3400,"05",TRUE,"low",1
7079062,3,2,4600,"05",TRUE,"low",1
7069830,2,1,3295,"05",FALSE,"low",1
7036992,1,1,3050,"05",FALSE,"low",1
6981582,2,1,6000,"05",TRUE,"low",1
6997474,1,1,2600,"05",FALSE,"low",1
7082113,3,2,7250,"05",TRUE,"low",1
6958123,2,1,3750,"05",FALSE,"low",1
6969391,1,1,2170,"05",FALSE,"low",1
7084073,1,1,1900,"05",FALSE,"medium",2
6977452,1,1,2850,"05",TRUE,"low",1
7041922,1,1,2775,"05",FALSE,"low",1
7033004,1,1,3795,"05",FALSE,"low",1
7059595,2,2,6495,"05",FALSE,"low",1
6973160,0,1,3250,"05",FALSE,"low",1
6982282,1,1,3100,"05",TRUE,"low",1
7020135,3,1,4285,"05",FALSE,"low",1
6970503,2,1,3700,"05",FALSE,"medium",2
7003037,2,2,6475,"05",FALSE,"low",1
6988225,0,1,3310,"05",FALSE,"low",1
6987317,2,1,2750,"05",FALSE,"medium",2
7052469,0,1,2200,"05",TRUE,"medium",2
7083588,2,2,4195,"05",FALSE,"low",1
7052676,0,1,3525,"05",TRUE,"low",1
7066967,0,1,1875,"05",FALSE,"medium",2
7001951,2,1,3225,"05",FALSE,"low",1
7046207,1,1,3925,"05",TRUE,"low",1
7054886,0,1,2200,"05",FALSE,"medium",2
7016450,1,1,3150,"05",TRUE,"low",1
6962270,1,1,2395,"05",FALSE,"low",1
6983306,0,1,2450,"05",TRUE,"low",1
6995943,3,3,7195,"05",FALSE,"low",1
7025467,1,1,1990,"05",FALSE,"medium",2
7029319,1,1,2100,"05",FALSE,"low",1
7014789,1,1,1550,"05",TRUE,"medium",2
6952973,1,1,2700,"05",FALSE,"low",1
7025056,2,1,2350,"05",FALSE,"medium",2
7050920,3,1,3200,"05",TRUE,"low",1
7049244,0,1,1895,"05",TRUE,"medium",2
6979522,1,1,2800,"05",TRUE,"low",1
7030572,1,1,3095,"05",FALSE,"low",1
6999568,2,1,3849,"05",FALSE,"low",1
7019818,0,1,2487,"05",FALSE,"medium",2
7022401,1,1,2920,"05",FALSE,"low",1
7013115,1,1,3565,"05",TRUE,"low",1
6996207,6,4,12500,"05",FALSE,"low",1
6985695,1,1,5190,"05",FALSE,"low",1
7051571,2,2,4650,"05",TRUE,"low",1
6981399,3,1,2700,"05",TRUE,"low",1
7017084,1,1,2200,"05",TRUE,"low",1
6973871,2,1,2700,"05",FALSE,"low",1
6960381,2,1,3200,"05",FALSE,"low",1
7044361,2,1,2650,"05",FALSE,"low",1
7080461,2,1,3200,"05",TRUE,"low",1
7000375,3,1,3500,"05",FALSE,"medium",2
6976614,1,1,2095,"05",FALSE,"low",1
7010143,2,1,3400,"05",TRUE,"medium",2
7011164,1,1,2500,"05",TRUE,"low",1
6988514,0,1,2100,"05",FALSE,"low",1
7023653,3,1.5,4995,"05",FALSE,"low",1
7055616,1,1,4250,"05",FALSE,"low",1
7004403,0,1,1800,"05",FALSE,"medium",2
7001509,3,1,4350,"05",FALSE,"medium",2
7045694,1,1,3795,"05",TRUE,"low",1
7039779,1,1,4140,"05",FALSE,"low",1
6971199,1,1,2300,"05",FALSE,"medium",2
7001639,2,1,1975,"05",FALSE,"medium",2
6965389,2,1,3400,"05",FALSE,"medium",2
6966559,1,1,4150,"05",FALSE,"low",1
6979475,2,1,3850,"05",TRUE,"low",1
7009050,3,1,4095,"05",TRUE,"low",1
7037986,3,3,2500,"05",FALSE,"medium",2
7072226,2,1,3395,"05",FALSE,"medium",2
7072735,0,1,1750,"05",FALSE,"medium",2
7057873,3,2,4758,"05",FALSE,"medium",2
6994074,1,1,2790,"05",FALSE,"low",1
7026527,2,2,2975,"05",FALSE,"medium",2
6993335,1,1,2995,"05",FALSE,"medium",2
7056816,1,1,2325,"05",FALSE,"low",1
6961081,1,1,3450,"05",FALSE,"low",1
7024916,1,1,3499,"05",FALSE,"low",1
7071737,2,2,5450,"05",FALSE,"low",1
7057019,0,1,2165,"05",FALSE,"low",1
6952231,1,1,1625,"05",FALSE,"low",1
6997886,1,1,2500,"05",FALSE,"medium",2
7062744,1,1,2995,"05",FALSE,"low",1
6983033,3,1,3926,"05",TRUE,"medium",2
7013040,0,1,2450,"05",TRUE,"low",1
6979690,1,1,3250,"05",TRUE,"low",1
7005341,1,1,3715,"05",FALSE,"low",1
7036170,1,1,3450,"05",FALSE,"low",1
7070063,1,1,2895,"05",FALSE,"low",1
7037037,3,1,3500,"05",FALSE,"medium",2
7056959,0,1,3295,"05",FALSE,"low",1
6991987,0,1,2700,"05",FALSE,"low",1
6968642,0,1,2350,"05",FALSE,"low",1
7065373,4,2,4950,"05",FALSE,"low",1
7010912,0,1,2590,"05",TRUE,"low",1
7049023,1,1,3870,"05",TRUE,"low",1
7063140,1,1,2915,"05",FALSE,"low",1
6957207,2,1,3775,"05",FALSE,"high",3
6959048,2,2,6475,"05",FALSE,"low",1
7083842,3,2,5100,"05",FALSE,"low",1
7082675,1,1,1550,"05",TRUE,"high",3
7040896,1,1,2300,"05",FALSE,"medium",2
6992171,1,1,2350,"05",FALSE,"high",3
6973696,3,2,4436,"05",FALSE,"medium",2
6964704,1,1,1700,"05",FALSE,"low",1
7010141,2,1,3200,"05",TRUE,"low",1
7012191,3,2,7150,"05",TRUE,"low",1
6963048,2,2,2900,"05",FALSE,"medium",2
7070775,3,1,4030,"05",FALSE,"medium",2
6979517,1,1,4450,"05",TRUE,"low",1
7037845,2,1.5,3120,"05",FALSE,"low",1
7071891,3,1,3600,"05",FALSE,"high",3
7079287,3,1,2700,"05",TRUE,"low",1
6975917,4,2,5456,"05",FALSE,"low",1
6966403,1,1,3355,"05",FALSE,"low",1
7047974,2,1,2750,"05",TRUE,"low",1
6969746,2,2,4500,"05",FALSE,"medium",2
7079267,2,2,5280,"05",TRUE,"low",1
7079127,2,1,3395,"05",TRUE,"low",1
7042475,3,1,3995,"05",FALSE,"medium",2
6999464,4,1.5,3450,"05",FALSE,"low",1
7030164,1,1,2875,"05",FALSE,"low",1
7013566,1,1,3100,"05",TRUE,"medium",2
7042108,2,1,4200,"05",FALSE,"low",1
6959886,1,1,4000,"05",FALSE,"low",1
6983825,2,1,2700,"05",TRUE,"low",1
7068518,2,1,4595,"05",FALSE,"low",1
7013217,1,1,1070000,"05",TRUE,"low",1
6986176,3,2,6275,"05",FALSE,"medium",2
7065823,0,1,2695,"05",FALSE,"low",1
6971461,3,2,5100,"05",FALSE,"low",1
6981013,1,1,3500,"05",TRUE,"low",1
7041814,1,1,1850,"05",FALSE,"low",1
7039881,0,1,1775,"05",FALSE,"medium",2
6995033,1,1,3250,"05",FALSE,"low",1
7027147,1,1,3900,"05",FALSE,"low",1
7003866,1,1,1700,"05",FALSE,"low",1
6955847,3,2.5,15000,"05",FALSE,"low",1
6997126,1,1,2500,"05",FALSE,"low",1
7069318,2,2,4440,"05",FALSE,"low",1
7032279,3,2,6000,"05",FALSE,"medium",2
7084412,1,1,3725,"05",FALSE,"low",1
7044546,2,1,2775,"05",FALSE,"low",1
6971311,1,1,3180,"05",FALSE,"low",1
7031283,1,1,3600,"05",FALSE,"low",1
6999944,1,1,1550,"05",FALSE,"medium",2
7032276,0,1,2350,"05",FALSE,"medium",2
6996523,2,1,3750,"05",FALSE,"medium",2
6974609,3,1,2550,"05",FALSE,"low",1
6958818,0,1,2500,"05",FALSE,"low",1
7042164,0,1,2378,"05",FALSE,"medium",2
7007359,0,1,2495,"05",FALSE,"low",1
7065836,3,2,4550,"05",FALSE,"medium",2
6991318,2,1,3400,"05",FALSE,"low",1
6969176,1,1,2395,"05",FALSE,"low",1
6973615,1,1,2500,"05",FALSE,"medium",2
7055154,2,1,3200,"05",FALSE,"low",1
6959635,2,1,3300,"05",FALSE,"medium",2
7077116,1,1,2200,"05",TRUE,"low",1
7012272,1,2,5500,"05",TRUE,"low",1
6965047,1,1,2100,"05",FALSE,"medium",2
6959127,4,1,5000,"05",FALSE,"low",1
7082537,0,1,2150,"05",TRUE,"low",1
6974910,2,1,2950,"05",FALSE,"low",1
7042317,2,1,2100,"05",FALSE,"low",1
7048806,1,1,2800,"05",TRUE,"low",1
7003462,3,2,2600,"05",FALSE,"medium",2
7009151,2,2,5650,"05",TRUE,"low",1
7043821,2,1,3000,"05",FALSE,"high",3
6997082,2,1,3550,"05",FALSE,"medium",2
6953035,2,1,2500,"05",FALSE,"medium",2
7015706,2,1,3850,"05",TRUE,"low",1
6984346,0,1,2625,"05",FALSE,"low",1
7030522,1,1,2987,"05",FALSE,"high",3
7591892,0,1,1950,"05",FALSE,"low",1
7021444,2,1,4195,"05",FALSE,"low",1
6965818,1,1,3600,"05",FALSE,"low",1
6962861,0,1,2350,"05",FALSE,"low",1
6987284,0,1,2000,"05",FALSE,"medium",2
7002480,2,2,2990,"05",FALSE,"high",3
7041593,3,2,4252,"05",FALSE,"low",1
6968553,2,1,3800,"05",FALSE,"medium",2
7016791,3,2,6100,"05",TRUE,"low",1
6968150,0,1,2705,"05",FALSE,"low",1
6957442,1,1,2025,"05",FALSE,"low",1
7009674,2,1,3450,"05",TRUE,"low",1
7046661,3,1,3500,"05",TRUE,"low",1
6962448,1,1,3800,"05",FALSE,"low",1
6996656,0,1,2800,"05",FALSE,"medium",2
7007184,0,1,1100,"05",FALSE,"high",3
7024017,3,3,14700,"05",FALSE,"low",1
7019643,1,2,2500,"05",FALSE,"low",1
7032982,2,1,4700,"05",FALSE,"low",1
6959565,3,1.5,4800,"05",FALSE,"medium",2
6999694,2,1,2250,"05",FALSE,"medium",2
7081699,2,0,6000,"05",TRUE,"low",1
7018604,3,2,3700,"05",FALSE,"low",1
6962079,0,1,2300,"05",FALSE,"medium",2
7078281,1,1,4058,"05",TRUE,"medium",2
7073535,2,1,3200,"05",FALSE,"low",1
7050862,2,1,3399,"05",TRUE,"medium",2
7061760,2,2,3600,"05",FALSE,"medium",2
6984926,1,2,6275,"05",FALSE,"low",1
6966395,1,1,3000,"05",FALSE,"low",1
6963762,0,1,2600,"05",FALSE,"low",1
6978026,0,1,3095,"05",TRUE,"low",1
7075010,2,1,2300,"05",FALSE,"low",1
6981273,0,1,2000,"05",TRUE,"high",3
7069945,2,1,3350,"05",FALSE,"medium",2
7071860,2,1,3250,"05",FALSE,"high",3
6974860,3,2,4700,"05",FALSE,"low",1
6978981,1,1,2500,"05",TRUE,"medium",2
7013725,1,1,1375,"05",TRUE,"high",3
7063829,1,1,3300,"05",FALSE,"low",1
7038349,2,1,2595,"05",FALSE,"low",1
6964111,2,1,4350,"05",FALSE,"low",1
6960156,4,3,18500,"05",FALSE,"low",1
6980155,0,1,2190,"05",TRUE,"low",1
7072908,2,1,2595,"05",FALSE,"low",1
6977464,2,2,5925,"05",TRUE,"low",1
7071751,2,2,7000,"05",FALSE,"low",1
7056936,0,1,2895,"05",FALSE,"low",1
7011394,1,1,2950,"05",TRUE,"low",1
7046114,0,1,3887,"05",TRUE,"low",1
7063203,1,1,2195,"05",FALSE,"low",1
6980713,2,1,2450,"05",TRUE,"low",1
7033809,5,1,7995,"05",FALSE,"low",1
6966699,1,1,3050,"05",FALSE,"low",1
7077221,2,1,1750,"05",TRUE,"low",1
6974181,3,1,6300,"05",FALSE,"medium",2
6961046,1,1,2900,"05",FALSE,"low",1
6983809,2,1,2950,"05",TRUE,"low",1
7026019,2,2,5324,"05",FALSE,"low",1
6968053,2,1,3200,"05",FALSE,"low",1
6989277,4,3,7500,"05",FALSE,"medium",2
7084367,1,1,4675,"05",FALSE,"low",1
7020447,0,1,1300,"05",FALSE,"low",1
7017307,1,1,2475,"05",TRUE,"high",3
7003536,3,1,3400,"05",FALSE,"low",1
7050812,1,1,3030,"05",TRUE,"medium",2
7023206,1,1,3495,"05",FALSE,"low",1
6981263,2,2,4300,"05",TRUE,"low",1
7008207,1,1,1450,"05",FALSE,"medium",2
7049494,1,1,3150,"05",TRUE,"low",1
7021070,1,1,2800,"05",FALSE,"medium",2
7074487,4,2,7300,"05",FALSE,"medium",2
7045344,3,1,4595,"05",FALSE,"low",1
7001573,1,1,1800,"05",FALSE,"medium",2
7037735,0,0,2900,"05",FALSE,"low",1
6978272,1,1,3750,"05",TRUE,"low",1
6982864,3,2,5136,"05",TRUE,"medium",2
7051630,2,1,4500,"05",TRUE,"low",1
7016184,3,2,4500,"05",TRUE,"low",1
6998965,1,1,5150,"05",FALSE,"low",1
6988038,4,2,5350,"05",FALSE,"low",1
7072631,0,1,3000,"05",FALSE,"medium",2
6973578,0,1,2500,"05",FALSE,"low",1
7023604,2,1,2000,"05",FALSE,"medium",2
6985288,1,1.5,2600,"05",FALSE,"low",1
7002315,1,1.5,5600,"05",FALSE,"low",1
7027565,0,1,1500,"05",FALSE,"medium",2
7055188,1,1,3000,"05",FALSE,"low",1
7352342,2,2,5595,"05",FALSE,"low",1
7069928,1,1,3495,"05",FALSE,"medium",2
7049682,2,1,4500,"05",TRUE,"low",1
7070564,0,1,1925,"05",FALSE,"medium",2
6995405,1,1,3320,"05",FALSE,"medium",2
7063496,2,2,6490,"05",FALSE,"low",1
6976006,0,1,2645,"05",FALSE,"low",1
6990271,0,1,2565,"05",FALSE,"low",1
7020685,1,1,2895,"05",FALSE,"low",1
6996933,2,2,4900,"05",FALSE,"low",1
6999741,2,1,3625,"05",FALSE,"low",1
7035715,1,1,3900,"05",FALSE,"low",1
7051170,3,1,6195,"05",TRUE,"low",1
7002389,3,2,4950,"05",FALSE,"low",1
7065779,1,1,1695,"05",FALSE,"low",1
7055358,2,1,2295,"05",FALSE,"medium",2
7078587,1,1,3100,"05",TRUE,"low",1
7078915,0,1,3095,"05",TRUE,"medium",2
7022436,1,1,1700,"05",FALSE,"low",1
6967530,1,1,1550,"05",FALSE,"high",3
7055816,1,1,3500,"05",FALSE,"low",1
7022483,1,1,2895,"05",FALSE,"low",1
7025477,1,1,2850,"05",FALSE,"low",1
6975375,3,3,7958,"05",FALSE,"low",1
7032852,2,2,4095,"05",FALSE,"low",1
7035042,0,1,3650,"05",FALSE,"low",1
6958156,2,1,3450,"05",FALSE,"low",1
6970151,1,1,3295,"05",FALSE,"low",1
7040207,2,1,4250,"05",FALSE,"low",1
7000335,1,1,2800,"05",FALSE,"low",1
7015918,0,1,1850,"05",TRUE,"medium",2
6954179,1,1,3300,"05",FALSE,"low",1
7066147,1,1,3437,"05",FALSE,"low",1
6956860,1,0,2100,"05",FALSE,"low",1
7062038,3,1,5200,"05",FALSE,"low",1
7076894,2,1,3500,"05",FALSE,"low",1
7060000,6,4,7995,"05",FALSE,"low",1
6962845,0,1,2580,"05",FALSE,"medium",2
6994617,3,1,2100,"05",FALSE,"medium",2
6976571,1,1,4000,"05",FALSE,"medium",2
7058511,0,1,1825,"05",FALSE,"low",1
7012944,1,1,3500,"05",TRUE,"medium",2
6975741,1,1,2000,"05",FALSE,"medium",2
6953193,0,1,1900,"05",FALSE,"high",3
7080280,1,1,2715,"05",TRUE,"low",1
7051439,1,1,3485,"05",TRUE,"medium",2
6975271,1,1,2395,"05",FALSE,"medium",2
7072419,3,1,3750,"05",FALSE,"low",1
7079884,1,1,3140,"05",TRUE,"medium",2
6974696,3,2.5,12500,"05",FALSE,"low",1
7018427,1,1,2300,"05",FALSE,"low",1
7063671,3,2,5300,"05",FALSE,"low",1
6996322,0,1,2300,"05",FALSE,"medium",2
6992439,1,1,4091,"05",FALSE,"low",1
7037893,2,1,3350,"05",FALSE,"low",1
6975599,2,1,2650,"05",FALSE,"medium",2
7072121,2,1,3300,"05",FALSE,"low",1
7011402,0,1,2775,"05",TRUE,"low",1
7001722,1,1,3195,"05",FALSE,"low",1
6984850,2,2,6800,"05",FALSE,"low",1
7029452,3,2,7295,"05",FALSE,"low",1
6959567,3,2,3300,"05",FALSE,"medium",2
7063646,0,1,1600,"05",FALSE,"low",1
6979820,0,1,2379,"05",TRUE,"high",3
7021297,1,1,2750,"05",FALSE,"medium",2
7045708,1,1,3250,"05",TRUE,"low",1
7059270,1,1,4200,"05",FALSE,"low",1
7007902,2,1,2800,"05",FALSE,"medium",2
7075135,2,1,2250,"05",FALSE,"medium",2
7054942,2,2,3493,"05",FALSE,"medium",2
7031266,3,1,2950,"05",FALSE,"low",1
6953347,2,1,3733,"05",FALSE,"low",1
7034247,2,1,4195,"05",FALSE,"low",1
6958594,2,2,4650,"05",FALSE,"low",1
7046053,1,1,2350,"05",TRUE,"low",1
7054981,3,3,2895,"05",FALSE,"high",3
6955792,0,1,2890,"05",FALSE,"low",1
7009175,1,1,4495,"05",TRUE,"low",1
7014133,1,1,1550,"05",TRUE,"high",3
7062987,1,1,3900,"05",FALSE,"low",1
7057822,3,2,5295,"05",FALSE,"low",1
7016190,2,1,5495,"05",TRUE,"low",1
7024874,2,1,3095,"05",FALSE,"low",1
7053841,4,2,5500,"05",TRUE,"medium",2
7082390,5,3,12450,"05",TRUE,"low",1
6971424,2,1,3350,"05",FALSE,"medium",2
7044444,3,2,4050,"05",FALSE,"medium",2
6970904,3,1.5,4450,"05",FALSE,"low",1
7063381,1,1,2400,"05",FALSE,"low",1
7068823,0,1,2500,"05",FALSE,"low",1
7014783,3,2,3750,"05",TRUE,"low",1
7038177,0,1,1950,"05",FALSE,"low",1
7024900,2,1,3000,"05",FALSE,"high",3
7019020,2,1,3280,"05",FALSE,"low",1
6959352,3,1,5000,"05",FALSE,"low",1
7024939,2,1,2800,"05",FALSE,"medium",2
7064620,1,1,2000,"05",FALSE,"low",1
7006578,0,1,2700,"05",FALSE,"low",1
6996107,3,1,4100,"05",FALSE,"medium",2
7081277,1,1,2995,"05",TRUE,"low",1
7034451,4,1,1900,"05",FALSE,"high",3
7034730,0,1,3200,"05",FALSE,"low",1
7059193,3,1,2850,"05",FALSE,"low",1
6962063,2,2,5500,"05",FALSE,"low",1
6990388,3,2.5,4500,"05",FALSE,"low",1
7075762,3,1,3700,"05",FALSE,"medium",2
7071337,0,1,1300,"05",FALSE,"high",3
7003027,1,1,2650,"05",FALSE,"low",1
7032918,1,1,4100,"05",FALSE,"low",1
6963189,4,3,4999,"05",FALSE,"low",1
7079185,1,1,3400,"05",TRUE,"medium",2
7084316,1,1,2258,"05",FALSE,"low",1
7000575,2,1,3300,"05",FALSE,"medium",2
7059991,0,1,2295,"05",FALSE,"low",1
7031619,2,1,2295,"05",FALSE,"high",3
7013774,1,1,3000,"05",TRUE,"high",3
6995423,2,1,3900,"05",FALSE,"low",1
6976219,2,1,3100,"05",FALSE,"low",1
7045648,0,1,2670,"05",TRUE,"low",1
7010407,0,1,2900,"05",TRUE,"medium",2
7058657,1,1,2933,"05",FALSE,"medium",2
6981009,0,1,2890,"05",TRUE,"low",1
6993712,2,1,2295,"05",FALSE,"medium",2
7045775,1,1,2800,"05",TRUE,"low",1
7020992,0,1,1890,"05",FALSE,"medium",2
6993684,4,2,5500,"05",FALSE,"low",1
7079673,0,1,2500,"05",TRUE,"medium",2
6979935,1,1,4600,"05",TRUE,"low",1
7072045,0,1,2300,"05",FALSE,"low",1
6960364,1,1,2800,"05",FALSE,"low",1
7040928,1,1,3450,"05",FALSE,"low",1
7049284,3,1,4595,"05",TRUE,"low",1
6990958,3,2,5090,"05",FALSE,"low",1
6968277,2,1,3800,"05",FALSE,"medium",2
7046875,1,1,4295,"05",TRUE,"low",1
7077579,3,2,4000,"05",TRUE,"medium",2
7002709,0,1,2492,"05",FALSE,"low",1
7067719,1,1,2595,"05",FALSE,"low",1
7036799,0,1,1900,"05",FALSE,"high",3
6956830,2,1,3800,"05",FALSE,"high",3
6959468,1,1,3400,"05",FALSE,"low",1
7034953,3,1,6195,"05",FALSE,"low",1
6979658,0,1,2100,"05",TRUE,"medium",2
6961855,1,1,3200,"05",FALSE,"medium",2
7012311,0,1,2825,"05",TRUE,"low",1
7060726,1,1,3175,"05",FALSE,"low",1
6975699,2,2,5240,"05",FALSE,"low",1
6998290,0,1,3375,"05",FALSE,"low",1
6993973,1,1,3800,"05",FALSE,"low",1
7022424,4,1,3200,"05",FALSE,"low",1
7020144,2,2,4750,"05",FALSE,"medium",2
6981293,1,1.5,2495,"05",TRUE,"low",1
7027564,2,1,3195,"05",FALSE,"low",1
7001068,0,1,2625,"05",FALSE,"low",1
6974470,2,2,7350,"05",FALSE,"low",1
7062739,4,1,3500,"05",FALSE,"medium",2
7035290,2,1,3600,"05",FALSE,"low",1
7005428,2,1,3000,"05",FALSE,"high",3
7079918,2,1,2600,"05",TRUE,"medium",2
7022076,1,1,2800,"05",FALSE,"low",1
6967163,1,1,2500,"05",FALSE,"low",1
7047483,2,1,2200,"05",TRUE,"high",3
6991168,1,1,2850,"05",FALSE,"low",1
7054482,2,1,3830,"05",FALSE,"low",1
7056055,1,1,2650,"05",FALSE,"low",1
6990797,2,1,3450,"05",FALSE,"medium",2
7034523,1,1,3000,"05",FALSE,"low",1
6954099,1,1,3550,"05",FALSE,"low",1
6989724,1,1,3250,"05",FALSE,"medium",2
7049839,1,1,3000,"05",TRUE,"medium",2
7083006,3,3,2700,"05",FALSE,"low",1
6983500,1,1,2975,"05",TRUE,"medium",2
7059237,1,1,4000,"05",FALSE,"low",1
7022270,4,1,3200,"05",FALSE,"medium",2
7082698,2,1,1900,"05",TRUE,"medium",2
7041263,3,1,5200,"05",FALSE,"low",1
7015552,1,1,2750,"05",TRUE,"low",1
6989809,1,1,2100,"05",FALSE,"medium",2
6954772,0,1,2800,"05",FALSE,"low",1
6991725,2,1,2200,"05",FALSE,"high",3
7060750,2,1,3670,"05",FALSE,"medium",2
7083477,3,2,5850,"05",FALSE,"low",1
7070379,2,1,3450,"05",FALSE,"medium",2
7042717,2,1.5,3625,"05",FALSE,"low",1
6999313,1,1,3300,"05",FALSE,"low",1
7079306,2,1,2400,"05",TRUE,"low",1
6985411,1,1,1700,"05",FALSE,"medium",2
6964757,3,1,4193,"05",FALSE,"high",3
6975702,0,1,2500,"05",FALSE,"medium",2
7026560,0,1,2075,"05",FALSE,"low",1
6966931,2,1,2595,"05",FALSE,"low",1
7061938,3,1,5200,"05",FALSE,"low",1
7001152,1,1,2925,"05",FALSE,"low",1
6965214,1,1,2595,"05",FALSE,"low",1
7082792,2,1,2500,"05",FALSE,"low",1
6978852,0,1,3450,"05",TRUE,"low",1
6980263,1,1,2900,"05",TRUE,"low",1
6979992,1,1,5995,"05",TRUE,"low",1
7072367,2,1,4050,"05",FALSE,"low",1
7008951,1,1,2600,"05",TRUE,"low",1
7054713,3,1,2500,"05",FALSE,"low",1
7037066,1,1,4175,"05",FALSE,"low",1
7056634,2,2,4500,"05",FALSE,"low",1
6970410,3,1,5000,"05",FALSE,"low",1
7012145,1,1,1750,"05",TRUE,"low",1
6977728,3,1,3600,"05",TRUE,"medium",2
7018629,0,1,3195,"05",FALSE,"low",1
7056161,1,1,2000,"05",FALSE,"medium",2
7016255,2,1,1525,"05",TRUE,"high",3
7023395,2,1,3300,"05",FALSE,"low",1
7068503,1,1,3846,"05",FALSE,"low",1
6988409,4,4,20000,"05",FALSE,"low",1
6989803,0,1,2400,"05",FALSE,"medium",2
6980397,1,1,2195,"05",TRUE,"medium",2
7083135,4,2,10000,"05",FALSE,"low",1
7024593,1,1,2900,"05",FALSE,"medium",2
7062357,0,1,3685,"05",FALSE,"low",1
7025900,3,1,3600,"05",FALSE,"low",1
7075972,2,1,3150,"05",FALSE,"low",1
6991622,2,2,3150,"05",FALSE,"high",3
6988145,1,1,1850,"05",FALSE,"medium",2
7043753,1,1,2295,"05",FALSE,"medium",2
7068261,2,1,3150,"05",FALSE,"low",1
6952519,4,1,3395,"05",FALSE,"low",1
7072171,1,1,3150,"05",FALSE,"low",1
6955147,1,1,1550,"05",FALSE,"medium",2
6984380,1,1,2325,"05",FALSE,"high",3
6998945,1,1,4295,"05",FALSE,"low",1
7071065,2,1,3350,"05",FALSE,"low",1
7025641,1,1,4250,"05",FALSE,"medium",2
7072584,2,1,3400,"05",FALSE,"low",1
7025099,0,1,2295,"05",FALSE,"low",1
6968244,1,1,2689,"05",FALSE,"low",1
7072247,3,2,5600,"05",FALSE,"low",1
7081796,1,1,3150,"05",TRUE,"low",1
7062871,0,1,2600,"05",FALSE,"medium",2
6973567,3,1,4995,"05",FALSE,"low",1
7079512,1,1,3495,"05",TRUE,"low",1
6952734,2,2,6100,"05",FALSE,"low",1
7029590,1,1,2700,"05",FALSE,"low",1
7014282,5,2,4800,"05",TRUE,"low",1
7038274,1,1,2650,"05",FALSE,"low",1
7059480,1,1,2300,"05",FALSE,"low",1
6960106,2,1,3200,"05",FALSE,"low",1
6989375,0,1,2695,"05",FALSE,"low",1
7028387,0,1,2395,"05",FALSE,"medium",2
7054037,1,1,5350,"05",FALSE,"low",1
7056648,4,3,6250,"05",FALSE,"low",1
7048840,2,1,4500,"05",TRUE,"low",1
7010098,1,1,2295,"05",TRUE,"medium",2
7002026,3,2,4200,"05",FALSE,"medium",2
6970283,4,2,5000,"05",FALSE,"low",1
7005241,1,1,4850,"05",FALSE,"low",1
6980630,1,1,3200,"05",TRUE,"low",1
7031712,0,1,2600,"05",FALSE,"medium",2
7019583,1,1,1995,"05",FALSE,"low",1
7067027,0,1,2870,"05",FALSE,"low",1
6965104,1,1,2675,"05",FALSE,"medium",2
7038001,0,1,1300,"05",FALSE,"medium",2
7076193,1,1,2295,"05",FALSE,"low",1
7031728,0,1,2450,"05",FALSE,"low",1
6983021,1,1,1700,"05",TRUE,"low",1
7040403,1,1,1400,"05",FALSE,"low",1
7045875,2,1,3200,"05",TRUE,"low",1
6969756,0,1,2250,"05",FALSE,"high",3
6996556,1,1,3345,"05",FALSE,"low",1
7068770,3,2,6695,"05",FALSE,"low",1
7015650,2,1,2995,"05",TRUE,"high",3
6961924,0,1,2600,"05",FALSE,"low",1
7001315,2,1,3300,"05",FALSE,"medium",2
6975524,0,1,2500,"05",FALSE,"low",1
7063011,4,5,48500,"05",FALSE,"low",1
7011232,2,1,3200,"05",TRUE,"low",1
7066305,2,1,3400,"05",FALSE,"low",1
6970671,0,1,2775,"05",FALSE,"medium",2
6960094,3,2,5000,"05",FALSE,"low",1
7028923,0,1,2495,"05",FALSE,"low",1
7075219,2,1,1800,"05",FALSE,"high",3
6958850,3,1,5195,"05",FALSE,"low",1
7027504,0,1,2825,"05",FALSE,"low",1
7013354,3,2,4200,"05",TRUE,"high",3
7058044,0,1,1750,"05",FALSE,"low",1
7043038,1,1,2700,"05",FALSE,"low",1
6954166,0,1,3295,"05",FALSE,"medium",2
6980438,1,1,1650,"05",TRUE,"medium",2
7014212,2,1,2400,"05",TRUE,"low",1
7039761,2,1,2800,"05",FALSE,"medium",2
7047113,4,2,7200,"05",TRUE,"low",1
6973174,1,1,4000,"05",FALSE,"low",1
7083598,0,1,1750,"05",FALSE,"medium",2
7035426,2,2,9000,"05",FALSE,"low",1
7037140,0,1,2650,"05",FALSE,"low",1
7026252,1,1,3119,"05",FALSE,"medium",2
6990532,0,1,2850,"05",FALSE,"low",1
7033088,2,1,2700,"05",FALSE,"low",1
7017036,3,1,4895,"05",TRUE,"medium",2
7057080,1,1,2695,"05",FALSE,"low",1
7078998,3,1,3500,"05",TRUE,"medium",2
7057187,2,1,4234,"05",FALSE,"medium",2
