"listing_id","bedrooms","numPh","numFeat","distance_city","bathrooms","price","created_month","created_hour","weekend","interest_level","interest_level_num"
7036313,0,5,3,0.081846231,1,2150,5,2,FALSE,"low",1
7036341,0,5,5,0.059103534,1,2400,5,2,FALSE,"low",1
7036357,2,5,2,0.030681564,1,2400,5,2,FALSE,"medium",2
7036358,0,7,8,0.05615111,1,2855,5,2,FALSE,"low",1
7036360,3,5,1,0.096773648,1,4000,5,2,FALSE,"low",1
7036383,2,9,7,0.010155889,1,3950,5,2,FALSE,"medium",2
7036387,3,8,8,0.079040929,2,6295,5,2,FALSE,"low",1
7036401,1,5,3,0.078269924,1,2600,5,2,FALSE,"low",1
7036405,1,5,8,0.042542061,1,2990,5,2,FALSE,"low",1
7036406,0,3,7,0.066492856,1,2450,5,2,FALSE,"low",1
7036411,2,4,8,0.008255638,2,5120,5,2,FALSE,"low",1
7036421,4,10,1,0.123526864,1,3695,5,2,FALSE,"low",1
7036423,3,10,2,0.072638864,3,8700,5,2,FALSE,"low",1
7036440,2,5,3,0.091434079,2,3150,5,2,FALSE,"low",1
7036449,0,5,0,0.043361184,1,2200,5,2,FALSE,"medium",2
7036454,1,5,11,0.0808118,1,4500,5,2,FALSE,"low",1
7036460,1,3,0,0.100179293,1,1700,5,2,FALSE,"medium",2
7036472,1,6,5,0.05550473,1,2550,5,2,FALSE,"low",1
7036486,2,17,10,0.060719123,2,5800,5,2,FALSE,"low",1
7036489,2,8,13,0.055621583,1,2900,5,2,FALSE,"medium",2
7036498,2,8,2,0.052404737,1,3700,5,2,FALSE,"low",1
7036511,0,8,11,0.043369777,1,2600,5,2,FALSE,"low",1
7036512,2,9,12,0.008796226,1,3125,5,2,FALSE,"low",1
7036539,2,7,16,0.060840623,2,4200,5,2,FALSE,"low",1
7036552,0,2,3,0.057282273,1,5250,5,2,FALSE,"low",1
7036555,3,5,13,0.047094337,2,4600,5,2,FALSE,"high",3
7036562,3,6,4,0.032302363,1,4995,5,2,FALSE,"high",3
7036564,0,4,5,0.026069351,1,2475,5,2,FALSE,"medium",2
7036567,2,6,3,0.131522811,2,2095,5,2,FALSE,"medium",2
7036570,0,4,5,0.026069351,1,2500,5,2,FALSE,"low",1
7036580,0,5,1,0.090868485,1,1795,5,2,FALSE,"low",1
7036589,3,5,9,0.077121148,3,15000,5,2,FALSE,"low",1
7036601,2,5,4,0.14291177,2,2700,5,2,FALSE,"low",1
7036607,1,7,3,0.022622777,1,3695,5,2,FALSE,"low",1
7036621,1,6,8,0.048103841,1,3350,5,2,FALSE,"low",1
7036626,1,6,0,0.017322185,1,3195,5,2,FALSE,"low",1
7036632,1,3,1,0.047113532,1,2700,5,2,FALSE,"low",1
7036633,0,8,11,0.005468394,1,2825,5,2,FALSE,"low",1
7036656,0,9,1,0.088233341,1,1695,5,2,FALSE,"high",3
7036668,2,6,4,0.079291665,2,3895,5,2,FALSE,"low",1
7036702,4,7,11,0.047525352,2,5890,5,2,FALSE,"low",1
7036704,1,7,3,0.084264118,1,2300,5,2,FALSE,"low",1
7036727,2,4,3,0.014615301,1,3895,5,2,FALSE,"low",1
7036742,2,4,6,0.088280263,2,5250,5,3,FALSE,"low",1
7036765,1,6,6,0.029578901,1,3900,5,3,FALSE,"low",1
7036770,3,6,12,0.010155889,1,4000,5,3,FALSE,"medium",2
7036771,2,8,12,0.010155889,1,2999,5,3,FALSE,"low",1
7036774,2,5,2,0.111599212,1,2550,5,3,FALSE,"low",1
7036790,4,6,7,0.027865327,2,5525,5,3,FALSE,"medium",2
7036799,0,3,1,0.016879568,1,1900,5,3,FALSE,"high",3
7036802,2,7,3,0.111497994,1,2275,5,3,FALSE,"medium",2
7036812,3,8,2,0.072638864,1,8500,5,3,FALSE,"low",1
7036814,2,5,8,0.006212546,1,3206,5,3,FALSE,"low",1
7036820,0,3,5,0.020653635,1,3550,5,3,FALSE,"low",1
7036838,2,10,9,0.004390336,2,5000,5,3,FALSE,"low",1
7036864,0,4,6,0.060169456,1,2700,5,3,FALSE,"low",1
7036866,2,4,5,0.020921577,1,3800,5,3,FALSE,"medium",2
7036885,0,6,2,0.076354576,1,2095,5,3,FALSE,"low",1
7036925,2,9,0,0.023875732,1,3200,5,3,FALSE,"medium",2
7036933,0,4,2,0.083400673,1,1850,5,3,FALSE,"low",1
7036947,3,4,10,0.012523836,1,3167,5,3,FALSE,"low",1
7036950,0,4,1,0.087170868,1,1685,5,3,FALSE,"high",3
7036951,0,5,8,0.033423886,1,2750,5,3,FALSE,"medium",2
7036957,0,3,9,0.076775837,1,2965,5,3,FALSE,"low",1
7036972,0,4,6,0.02721719,1,2500,5,3,FALSE,"medium",2
7036984,4,7,7,0.056708151,2,6000,5,3,FALSE,"low",1
7036990,1,4,11,0.004432912,1,3195,5,3,FALSE,"low",1
7036992,1,5,5,0.080759003,1,3050,5,3,FALSE,"low",1
7036997,0,4,3,0.075611994,1,1875,5,3,FALSE,"low",1
7037015,0,3,0,0.039755716,1,3395,5,3,FALSE,"low",1
7037021,1,4,1,0.075986383,1,2600,5,3,FALSE,"low",1
7037033,2,4,11,0.012523836,1,3000,5,3,FALSE,"medium",2
7037035,0,6,14,0.048261653,1,2400,5,3,FALSE,"medium",2
7037037,3,5,1,0.064220999,1,3500,5,3,FALSE,"medium",2
7037057,4,10,4,0.123526864,2,4300,5,3,FALSE,"medium",2
7037066,1,6,2,0.023697215,1,4175,5,3,FALSE,"low",1
7037067,3,5,1,0.096773648,1,4000,5,3,FALSE,"low",1
7037068,2,4,4,0.026931199,1,3275,5,3,FALSE,"high",3
7037069,1,4,9,0.005283861,1,2575,5,3,FALSE,"low",1
7037081,2,3,4,0.025092727,1,2600,5,3,FALSE,"high",3
7037083,1,5,2,0.025504231,1,2300,5,3,FALSE,"medium",2
7037089,1,4,1,0.084778415,1,2300,5,3,FALSE,"low",1
7037111,1,5,4,0.075875798,1,2200,5,3,FALSE,"medium",2
7037132,1,1,6,0.040997987,1,3600,5,3,FALSE,"low",1
7037135,2,6,3,0.140459865,1,2295,5,3,FALSE,"medium",2
7037140,0,8,12,0.010155889,1,2650,5,3,FALSE,"low",1
7037142,2,7,7,0.072722305,1,3550,5,3,FALSE,"low",1
7037150,1,3,0,0.084778415,1,2400,5,3,FALSE,"low",1
7037152,2,6,5,0.081888394,1,2600,5,3,FALSE,"low",1
7037164,1,5,1,0.036544413,1,2400,5,3,FALSE,"low",1
7037173,3,9,4,0.098875661,1,4200,5,3,FALSE,"low",1
7037208,3,11,6,0.062870095,3,11250,5,3,FALSE,"low",1
7037212,1,5,2,0.076354576,1,2195,5,3,FALSE,"low",1
7037223,2,2,1,0.162552612,1,2695,5,3,FALSE,"medium",2
7037229,3,3,10,0.148765138,1,2550,5,3,FALSE,"low",1
7037232,2,6,7,0.118503772,1,2200,5,3,FALSE,"low",1
7037238,1,3,2,0.083062532,1,2400,5,3,FALSE,"low",1
7037240,2,13,9,0.137642381,1,2250,5,3,FALSE,"low",1
7037246,3,9,8,0.174044883,1,2500,5,3,FALSE,"low",1
7037251,2,20,2,0.077578102,1,3250,5,3,FALSE,"low",1
7037256,0,5,2,0.108788125,1,1500,5,3,FALSE,"medium",2
7037261,0,6,11,0.076775837,1,2965,5,3,FALSE,"medium",2
7037268,2,6,9,0.122639722,1,2700,5,3,FALSE,"low",1
7037274,2,10,7,0.121882842,1,2500,5,3,FALSE,"low",1
7037283,1,1,1,0.101475626,1,1700,5,3,FALSE,"medium",2
7037285,4,5,8,0.068222069,2,5600,5,3,FALSE,"low",1
7037371,2,12,8,0.001740572,2,6185,5,3,FALSE,"low",1
7037373,2,14,0,0.089785016,1,2700,5,3,FALSE,"low",1
7037382,2,8,0,0.058138089,1,3695,5,3,FALSE,"low",1
7037396,2,4,4,0.147289762,1,1650,5,3,FALSE,"low",1
7037398,0,5,9,0.133499964,1,1575,5,3,FALSE,"low",1
7037407,1,5,7,0.05550473,1,2195,5,3,FALSE,"low",1
7037422,1,7,5,0.008255638,1,3010,5,3,FALSE,"low",1
7037425,1,6,2,0.081964979,1,2675,5,3,FALSE,"low",1
7037438,2,6,12,0.043572595,2,4800,5,3,FALSE,"low",1
7037447,1,7,13,0.060839846,1,2900,5,3,FALSE,"low",1
7037459,0,0,6,0.051890416,1,2500,5,3,FALSE,"low",1
7037469,2,15,8,0.13920761,1,2150,5,3,FALSE,"low",1
7037470,2,22,2,0.077578102,1,3195,5,3,FALSE,"low",1
7037471,1,8,10,0.010383298,1,4250,5,3,FALSE,"low",1
7037490,2,5,10,0.121882842,1,2100,5,3,FALSE,"low",1
7037523,1,6,0,0.068496799,0,3950,5,3,FALSE,"low",1
7037531,0,2,2,0.086336951,1,2100,5,3,FALSE,"low",1
7037536,4,5,3,0.092801435,2,2700,5,3,FALSE,"high",3
7037538,0,5,10,0.044994578,1,2500,5,3,FALSE,"medium",2
7037543,3,16,6,0.129019684,2,3200,5,3,FALSE,"low",1
7037557,0,4,5,0.070582936,1,3125,5,3,FALSE,"low",1
7037559,1,5,5,0.05615111,1,3800,5,3,FALSE,"low",1
7037565,1,5,5,0.034420871,1,2695,5,3,FALSE,"low",1
7037567,1,5,2,0.078630362,1,2050,5,3,FALSE,"low",1
7037581,1,6,8,0.071941385,1,4095,5,3,FALSE,"low",1
7037583,0,4,5,0.020233788,1,2295,5,3,FALSE,"medium",2
7037589,0,7,8,0.047019181,1,3095,5,3,FALSE,"low",1
7037602,0,0,3,0.076555391,1,1375,5,3,FALSE,"low",1
7037617,1,5,2,0.087834786,1,2300,5,3,FALSE,"low",1
7037661,1,6,1,0.051890416,1,2900,5,3,FALSE,"low",1
7037664,2,4,4,0.026927196,1,5475,5,3,FALSE,"low",1
7037674,1,5,6,0.020653635,1,5650,5,3,FALSE,"low",1
7037685,2,3,1,0.082150282,1,2945,5,3,FALSE,"low",1
7037688,2,12,2,0.037125229,2,4995,5,3,FALSE,"low",1
7037693,1,4,3,0.080751711,1,2250,5,3,FALSE,"medium",2
7037694,3,8,10,0.003888281,2,5400,5,3,FALSE,"medium",2
7037735,0,3,0,0.020233788,0,2900,5,3,FALSE,"low",1
7037740,0,15,0,0.017962698,1,2295,5,3,FALSE,"low",1
7037741,1,3,5,0.020653635,1,4875,5,3,FALSE,"low",1
7037754,1,4,11,0.012523836,1,2978,5,3,FALSE,"high",3
7037758,1,5,4,0.031450881,1,2150,5,3,FALSE,"high",3
7037761,0,6,9,0.069683593,1,2300,5,3,FALSE,"low",1
7037768,0,26,3,0.064753818,1,2710,5,3,FALSE,"low",1
7037778,1,7,8,0.075673842,1,2950,5,3,FALSE,"low",1
7037781,0,6,2,0.081529183,1,2175,5,3,FALSE,"low",1
7037787,3,10,0,0.095984593,1,4000,5,3,FALSE,"low",1
7037795,0,9,2,0.095647345,1,1795,5,3,FALSE,"medium",2
7037798,2,6,3,0.057836212,1,4350,5,3,FALSE,"low",1
7037814,1,4,6,0.019832418,1,4850,5,3,FALSE,"low",1
7037819,2,5,2,0.039853699,1,4054,5,4,FALSE,"low",1
7037822,1,5,7,0.056920769,1,3500,5,4,FALSE,"low",1
7037830,2,5,1,0.065378793,1,3295,5,4,FALSE,"low",1
7037833,0,4,2,0.082992807,1,2085,5,4,FALSE,"medium",2
7037845,2,4,1,0.081888394,1.5,3120,5,4,FALSE,"low",1
7037847,1,5,4,0.047053179,1,2600,5,4,FALSE,"medium",2
7037857,1,0,1,0.027030122,1,2450,5,4,FALSE,"low",1
7037863,3,4,4,0.081888394,1,3700,5,4,FALSE,"low",1
7037867,2,0,0,0.111896081,1,1650,5,4,FALSE,"high",3
7037875,1,11,7,0.150731734,1,2000,5,4,FALSE,"medium",2
7037888,3,0,1,0.097813591,2,4500,5,4,FALSE,"low",1
7037891,2,8,4,0.072100277,2,2979,5,4,FALSE,"low",1
7037893,2,5,0,0.098947889,1,3350,5,4,FALSE,"low",1
7037904,0,4,4,0.038561333,1,3250,5,4,FALSE,"low",1
7037910,2,0,0,0.105928836,1,1550,5,4,FALSE,"medium",2
7037913,0,3,3,0.139787921,1,1800,5,4,FALSE,"low",1
7037923,2,20,2,0.077578102,1,3250,5,4,FALSE,"low",1
7037927,2,7,2,0.112477926,1,1850,5,4,FALSE,"low",1
7037940,2,8,3,0.056523662,1,3391,5,4,FALSE,"medium",2
7037953,2,5,0,0.131764852,1,1775,5,4,FALSE,"low",1
7037958,1,4,2,0.017636378,1,3995,5,4,FALSE,"low",1
7037959,2,0,0,0.03184317,1,3300,5,4,FALSE,"low",1
7037974,3,12,3,0.148822593,2,3995,5,4,FALSE,"low",1
7037978,3,7,0,0.277817599,1,1999,5,4,FALSE,"medium",2
7037986,3,12,0,0.116267878,3,2500,5,4,FALSE,"medium",2
7037988,0,0,1,0.131151524,1,1650,5,4,FALSE,"low",1
7038001,0,3,0,0.147344267,1,1300,5,4,FALSE,"medium",2
7038021,1,5,2,0.06918859,1,3540,5,4,FALSE,"low",1
7038033,3,5,3,0.096226517,2,3795,5,4,FALSE,"low",1
7038037,1,16,2,0.081360357,1,2550,5,4,FALSE,"low",1
7038039,0,17,2,0.065955265,1,2025,5,4,FALSE,"low",1
7038042,0,0,2,0.093131292,1,1375,5,4,FALSE,"medium",2
7038053,2,0,0,0.065282627,1,2750,5,4,FALSE,"low",1
7038057,2,3,2,0.02667198,1,4395,5,4,FALSE,"low",1
7038061,1,8,4,0.02445055,1,3925,5,4,FALSE,"low",1
7038073,2,7,4,0.045884979,1,2745,5,4,FALSE,"low",1
7038079,1,9,6,0.003923836,1,3150,5,4,FALSE,"low",1
7038088,6,16,0,0.12005936,2,6000,5,4,FALSE,"low",1
7038089,1,13,2,0.065955265,1,2195,5,4,FALSE,"medium",2
7038098,3,4,3,0.096055597,2,3695,5,4,FALSE,"low",1
7038099,1,6,1,0.078294478,1,1950,5,4,FALSE,"medium",2
7038105,3,6,3,0.125925309,1,3000,5,4,FALSE,"medium",2
7038110,3,0,6,0.096055597,2,3695,5,4,FALSE,"low",1
7038127,3,9,1,0.068201915,1,2200,5,4,FALSE,"medium",2
7038128,2,8,3,0.090170193,2,5650,5,4,FALSE,"low",1
7038155,2,16,2,0.082314925,1,3250,5,4,FALSE,"low",1
7038177,0,0,0,0.065485894,1,1950,5,4,FALSE,"low",1
7038184,2,3,2,0.019542273,2,4195,5,4,FALSE,"low",1
7038187,2,22,2,0.034429374,1,5037,5,4,FALSE,"low",1
7038194,0,12,3,0.044452351,1,2625,5,4,FALSE,"low",1
7038242,2,7,1,0.054042608,1,2400,5,4,FALSE,"medium",2
7038263,2,5,7,0.027903318,2,3775,5,4,FALSE,"low",1
7038268,0,9,2,0.082515444,1,2625,5,4,FALSE,"low",1
7038274,1,5,6,0.018453638,1,2650,5,4,FALSE,"low",1
7038296,3,0,0,0.049096017,0,5695,5,5,FALSE,"low",1
7038298,1,0,5,0.143529816,1,2595,5,5,FALSE,"low",1
7038312,2,4,0,0.026163423,1,2400,5,5,FALSE,"medium",2
7038319,1,7,2,0.199459976,1,1450,5,5,FALSE,"medium",2
7038320,1,6,7,0.018707403,1,3570,5,5,FALSE,"low",1
7038321,1,2,1,0.074026359,1,3300,5,5,FALSE,"low",1
7038337,2,8,1,0.016055997,1,3950,5,5,FALSE,"low",1
7038339,2,7,4,0.112462904,1,2695,5,5,FALSE,"low",1
7038343,2,7,0,0.10283396,1,3200,5,5,FALSE,"low",1
7038349,2,6,6,0.065936906,1,2595,5,5,FALSE,"low",1
7038379,2,3,4,0.137596391,1,1875,5,5,FALSE,"medium",2
7038391,1,4,6,0.027903318,1,2950,5,5,FALSE,"low",1
7038404,1,3,5,0.036245354,1,3461,5,5,FALSE,"low",1
7038439,1,4,2,0.083697112,1,1500,5,5,FALSE,"high",3
7038441,1,0,4,0.05615111,1,3800,5,5,FALSE,"low",1
7038450,2,6,6,0.065936906,1,2595,5,5,FALSE,"low",1
7038463,0,4,1,0.064996959,1,2600,5,5,FALSE,"low",1
7038479,3,3,5,0.130501006,1,4500,5,5,FALSE,"low",1
7038482,2,12,1,0.083505701,1,1795,5,5,FALSE,"high",3
7038511,5,9,3,0.092610874,2,6000,5,5,FALSE,"low",1
7038516,1,1,0,0.145057867,1,1300,5,5,FALSE,"high",3
7038525,3,22,2,0.033529436,1,5384,5,5,FALSE,"low",1
7038527,2,11,2,0.051796094,1,1850,5,5,FALSE,"high",3
7038531,1,2,2,0.015932269,1,3495,5,5,FALSE,"low",1
7038538,3,5,6,0.090125694,1.5,4925,5,5,FALSE,"low",1
7038556,0,5,10,0.084238382,1,2450,5,5,FALSE,"medium",2
7038559,3,6,8,0.072800185,1,4550,5,5,FALSE,"low",1
7038581,1,4,6,0.046875831,1,4000,5,5,FALSE,"low",1
7038584,2,8,10,0.032822566,1,3950,5,5,FALSE,"medium",2
7038587,0,0,0,0.083317039,0,1700,5,5,FALSE,"low",1
7038601,2,6,2,0.06709977,1,3100,5,5,FALSE,"low",1
7038603,2,4,5,0.041475255,1,3200,5,5,FALSE,"high",3
7038605,0,4,6,0.070713035,1,2700,5,5,FALSE,"low",1
7038621,2,5,10,0.039254648,1,4095,5,5,FALSE,"high",3
7038631,4,5,5,0.062343356,2,5800,5,5,FALSE,"low",1
7038640,0,11,12,0.060840623,1,2390,5,5,FALSE,"low",1
7038675,0,7,6,0.040424933,1,2780,5,5,FALSE,"low",1
7038676,2,10,14,0.072920582,1,3528,5,5,FALSE,"low",1
7038683,1,12,3,0.094621397,1,2650,5,5,FALSE,"low",1
7038686,3,6,17,0.04469186,2,4900,5,5,FALSE,"medium",2
7038741,2,5,10,0.049929523,1,3450,5,5,FALSE,"medium",2
7038746,1,4,5,0.086018479,1,2600,5,5,FALSE,"medium",2
7038751,3,4,0,0.027369114,1,4200,5,5,FALSE,"medium",2
7038753,3,6,5,0.047587749,2,5000,5,5,FALSE,"medium",2
7038756,3,7,5,0.070997526,2,4750,5,5,FALSE,"low",1
7038757,2,6,8,0.047078231,1,3685,5,5,FALSE,"medium",2
7038782,2,6,7,0.047587749,1,3600,5,5,FALSE,"medium",2
7038789,2,9,2,0.035765881,2,4500,5,5,FALSE,"low",1
7038799,4,5,13,0.048747644,2,6000,5,5,FALSE,"low",1
7038809,1,5,8,0.070582936,1,3195,5,5,FALSE,"low",1
7038818,0,3,6,0.010110978,1,2490,5,5,FALSE,"low",1
7038819,2,4,6,0.055007257,2,4095,5,5,FALSE,"low",1
7038822,0,5,10,0.031620709,1,3700,5,5,FALSE,"medium",2
7038832,3,8,9,0.056178255,2,5695,5,5,FALSE,"low",1
7038835,2,4,2,0.010430803,1,3625,5,5,FALSE,"low",1
7038849,1,4,10,0.068926101,1.5,4400,5,5,FALSE,"low",1
7038854,2,7,6,0.029202596,2,3400,5,5,FALSE,"medium",2
7038858,1,3,5,0.073615901,1,2450,5,5,FALSE,"medium",2
7038868,2,2,4,0.042358767,1,3395,5,5,FALSE,"medium",2
7038872,1,5,7,0.027972819,1,2750,5,5,FALSE,"medium",2
7038886,4,10,13,0.045328009,2,6700,5,5,FALSE,"medium",2
7038888,4,7,6,0.059791318,2,6400,5,5,FALSE,"low",1
7038891,2,11,5,0.078242862,1,3500,5,5,FALSE,"low",1
7038894,0,3,10,0.004716905,1,2500,5,5,FALSE,"low",1
7038897,0,12,8,0.05046725,1,3675,5,5,FALSE,"low",1
7038902,2,5,4,0.060474755,1,3700,5,5,FALSE,"medium",2
7038908,0,4,7,0.045068674,1,2600,5,5,FALSE,"low",1
7038912,1,4,6,0.02648153,1,4400,5,5,FALSE,"low",1
7038917,1,3,4,0.019638871,1,3800,5,5,FALSE,"low",1
7038932,4,8,15,0.039254648,2,8000,5,5,FALSE,"medium",2
7038933,3,3,9,0.097078738,1,4600,5,5,FALSE,"low",1
7038939,0,7,9,0.004716905,1,3300,5,5,FALSE,"low",1
7038944,2,6,11,0.006336285,2,5500,5,5,FALSE,"low",1
7038955,2,9,15,0.04469186,1,3890,5,5,FALSE,"low",1
7038967,1,1,5,0.02604349,1,4450,5,5,FALSE,"medium",2
7038972,1,6,5,0.052079093,1,2400,5,5,FALSE,"medium",2
7038979,1,6,10,0.040518785,1,3500,5,5,FALSE,"low",1
7038998,2,3,5,0.056178255,2,5695,5,5,FALSE,"low",1
7038999,0,6,7,0.008810043,1,2895,5,5,FALSE,"medium",2
7039000,3,4,4,0.058072542,1,5000,5,5,FALSE,"low",1
7039010,0,4,5,0.059906586,1,2100,5,5,FALSE,"medium",2
7039012,3,5,3,0.051265683,2,4695,5,5,FALSE,"low",1
7039014,1,3,1,0.09076994,1,2600,5,5,FALSE,"medium",2
7039018,5,6,5,0.039919731,5,14500,5,5,FALSE,"low",1
7039043,2,8,9,0.040823318,1,3950,5,5,FALSE,"low",1
7039046,2,4,13,0.011854918,1,2650,5,5,FALSE,"high",3
7039051,0,4,3,0.012153104,1,2695,5,5,FALSE,"low",1
7039058,1,4,4,0.077533705,1,2495,5,5,FALSE,"medium",2
7039059,0,1,0,0.135278222,1,1545,5,5,FALSE,"low",1
7039074,1,3,3,0.052595884,1,2300,5,5,FALSE,"high",3
7039077,2,7,8,0.053387639,2,4595,5,5,FALSE,"low",1
7039085,1,4,3,0.029266253,1,2395,5,5,FALSE,"medium",2
7039098,2,4,6,0.080754216,2,3000,5,5,FALSE,"medium",2
7039105,2,7,12,0.008442987,2,4500,5,5,FALSE,"low",1
7039123,2,12,7,0.077656292,2,2612,5,5,FALSE,"low",1
7039124,0,8,9,0.032737548,1,2200,5,5,FALSE,"medium",2
7039125,0,5,5,0.062343356,1,2900,5,5,FALSE,"medium",2
7039127,2,5,14,0.04751691,2,6000,5,5,FALSE,"low",1
7039136,4,3,8,0.030960625,2,7000,5,5,FALSE,"medium",2
7039163,2,7,10,0.008660487,2,7800,5,5,FALSE,"low",1
7039169,0,0,2,0.037950574,1,2350,5,5,FALSE,"low",1
7039212,0,2,4,0.032302363,1,3395,5,6,FALSE,"low",1
7039226,3,9,11,0.043958633,2,6000,5,6,FALSE,"low",1
7039233,3,8,9,0.032022722,2,6200,5,6,FALSE,"medium",2
7039252,1,4,5,0.026916544,1,4500,5,6,FALSE,"low",1
7039257,0,3,8,0.017641431,1,2795,5,6,FALSE,"low",1
7039258,0,11,12,0.060840623,1,2650,5,6,FALSE,"low",1
7039263,3,4,0,0.14981486,1,2500,5,6,FALSE,"medium",2
7039276,2,4,8,0.067412711,1.5,4800,5,6,FALSE,"low",1
7039291,1,8,5,0.081428952,1,2175,5,6,FALSE,"low",1
7039293,2,8,4,0.084622225,1,2795,5,6,FALSE,"low",1
7039304,0,4,9,0.049929523,1,2099,5,6,FALSE,"high",3
7039312,3,5,6,0.097019326,1,4600,5,6,FALSE,"low",1
7039313,2,6,6,0.080275235,2,2750,5,6,FALSE,"low",1
7039321,1,6,15,0.028825535,1,3095,5,6,FALSE,"low",1
7039325,4,5,8,0.010150855,2,6795,5,6,FALSE,"medium",2
7039329,2,6,3,0.029122908,1,3495,5,6,FALSE,"medium",2
7039338,2,8,7,0.033423886,1,4225,5,6,FALSE,"low",1
7039345,0,7,6,0.049897686,1,2095,5,6,FALSE,"low",1
7039352,2,5,17,0.01139457,2,4760,5,6,FALSE,"medium",2
7039358,0,3,4,0.057100686,1,2500,5,6,FALSE,"low",1
7039374,1,5,5,0.054723239,1,3000,5,6,FALSE,"medium",2
7039385,0,2,8,0.043930134,1,2600,5,6,FALSE,"low",1
7039388,0,6,8,0.008936741,1,2695,5,6,FALSE,"medium",2
7039390,2,5,7,0.041475255,1,3100,5,6,FALSE,"low",1
7039391,3,5,17,0.001740572,2.5,11395,5,6,FALSE,"low",1
7039392,0,4,6,0.010110978,1,2540,5,6,FALSE,"low",1
7039400,1,5,4,0.041475255,1,3050,5,6,FALSE,"medium",2
7039405,2,5,7,0.05120528,1,3862,5,6,FALSE,"medium",2
7039410,3,5,12,0.047587749,2,4500,5,6,FALSE,"low",1
7039418,4,7,4,0.069406172,2,5750,5,6,FALSE,"low",1
7039426,2,10,5,0.087184544,1,2900,5,6,FALSE,"low",1
7039452,0,1,1,0.050933086,1,2550,5,6,FALSE,"low",1
7039460,2,4,8,0.097078738,1,3600,5,6,FALSE,"low",1
7039462,0,5,14,0.028302128,1,2875,5,6,FALSE,"low",1
7039463,3,7,4,0.024700796,1,6195,5,6,FALSE,"low",1
7039480,1,4,11,0.043572595,1,3500,5,6,FALSE,"low",1
7039498,3,3,4,0.096967125,1,4600,5,6,FALSE,"low",1
7039505,2,5,6,0.050885858,1,3600,5,6,FALSE,"medium",2
7039514,2,12,15,0.03773156,2,6000,5,6,FALSE,"medium",2
7039517,0,4,1,0.077767194,1,2150,5,6,FALSE,"low",1
7039524,0,5,6,0.02721719,1,2600,5,6,FALSE,"medium",2
7039540,2,4,15,0.001740572,2,8600,5,6,FALSE,"low",1
7039574,2,4,5,0.026916544,1,4300,5,6,FALSE,"low",1
7039577,2,3,0,0.04948944,1,2995,5,6,FALSE,"low",1
7039579,2,3,2,0.044368215,1,3500,5,6,FALSE,"low",1
7039596,1,10,6,0.145049647,1,1750,5,6,FALSE,"medium",2
7039598,0,2,3,0.080678325,1,2095,5,6,FALSE,"low",1
7039600,1,4,4,0.014609536,1,3495,5,6,FALSE,"low",1
7039608,0,1,4,0.055449833,1,2850,5,6,FALSE,"low",1
7039611,0,4,7,0.046595893,1,2450,5,6,FALSE,"high",3
7039612,0,7,7,0.035446994,1,3295,5,6,FALSE,"low",1
7039613,1,6,2,0.014876889,1,3800,5,6,FALSE,"low",1
7039651,2,3,5,0.0075255,1,3801,5,9,FALSE,"low",1
7039654,3,12,0,0.092344289,1,2200,5,9,FALSE,"medium",2
7039657,3,8,8,0.083464757,3,9750,5,9,FALSE,"medium",2
7039661,2,12,3,0.063502042,1,2800,5,10,FALSE,"high",3
7039664,2,5,1,0.081866806,1,3150,5,10,FALSE,"medium",2
7039676,1,10,8,0.026955045,1,2500,5,10,FALSE,"high",3
7039689,1,12,11,0.026290649,1,2492,5,11,FALSE,"high",3
7039694,1,5,0,0.051177355,1,2100,5,11,FALSE,"medium",2
7039697,0,3,4,0.101037823,1,1450,5,11,FALSE,"high",3
7039701,2,4,5,0.0075255,1,2928,5,11,FALSE,"low",1
7039733,2,6,2,0.080438296,1,2450,5,12,FALSE,"low",1
7039735,1,4,0,0.149807921,1,2100,5,12,FALSE,"low",1
7039748,3,5,4,0.098229266,2,3700,5,12,FALSE,"medium",2
7039749,1,5,5,0.0808118,1,5200,5,1,FALSE,"low",1
7039761,2,4,8,0.098315666,1,2800,5,13,FALSE,"medium",2
7039775,4,3,6,0.098782562,1,3495,5,13,FALSE,"high",3
7039776,3,4,2,0.040185139,1,4725,5,13,FALSE,"low",1
7039779,1,5,4,0.0075255,1,4140,5,13,FALSE,"low",1
7039805,1,4,2,0.0075255,1,2985,5,13,FALSE,"low",1
7039821,1,5,0,0.082861417,1,1900,5,14,FALSE,"medium",2
7039822,1,5,2,0.057632247,1,2000,5,14,FALSE,"medium",2
7039832,1,4,3,0.0075255,1,3434,5,14,FALSE,"low",1
7039839,1,4,3,0.0075255,1,3200,5,14,FALSE,"low",1
7039846,1,8,11,0.003710039,1,3450,5,14,FALSE,"low",1
7039850,4,9,5,0.026892167,2,4500,5,14,FALSE,"low",1
7039872,0,4,2,0.050948776,1,1900,5,14,FALSE,"medium",2
7039880,0,3,5,0.059994436,1,2100,5,15,FALSE,"medium",2
7039881,0,6,1,0.075606869,1,1775,5,15,FALSE,"medium",2
7039885,0,1,2,0.1531954,1,1475,5,15,FALSE,"high",3
7039887,2,5,2,0.115438438,2,6772,5,15,FALSE,"low",1
7039895,0,7,8,0.040782245,1,1900,5,15,FALSE,"high",3
7039910,2,2,3,0.019853086,1,2975,5,15,FALSE,"high",3
7039922,4,12,3,0.06960135,2,3995,5,16,FALSE,"medium",2
