listing_id,created_hour,manager_score,building_score
6910998,3,1.5625,1.140350877
7083448,2,1.1,1.140350877
7006878,4,1.5,1.140350877
6940874,3,1.281690141,1.140350877
7020375,22,1.086956522,1.140350877
7063987,4,1.4,1.140350877
7131250,4,1.185714286,1.140350877
6955653,2,1.111111111,1.140350877
6837342,2,1.732142857,1.140350877
7098011,4,1.25,1.140350877
6870269,2,1,1.140350877
7020379,22,1.086956522,1.140350877
7071155,4,1.0625,1.140350877
7071272,4,1.62,1.140350877
6991961,15,1.244444444,1.140350877
7074603,3,1.384615385,1.140350877
6999633,2,1.377358491,1.140350877
6898895,2,1,1.140350877
7124109,3,1.222222222,1.140350877
6877255,4,1.5625,1.140350877
7073885,2,1.130952381,1.140350877
6963002,2,1.24137931,1.140350877
7090472,4,1.301369863,1.140350877
6838845,3,1,1.140350877
7069680,2,1.2,1.140350877
7069246,2,1.2,1.140350877
7132784,13,1.7,1.140350877
7013040,5,1,1.140350877
7064405,4,1.425531915,1.140350877
7168450,3,1.083333333,1.140350877
7045374,0,1.722222222,1.140350877
7005374,3,1,1.140350877
7041159,2,1.386363636,1.140350877
7096688,3,1.381365969,1.140350877
7187503,1,1.0125,1.1
7147138,6,1.011627907,1.1
6912490,4,1.130177515,1.1
7225390,3,1.058823529,1.1
7181483,13,1.666666667,1.1
6835385,18,1.130177515,1.1
6974309,3,1.381365969,1.1
6946163,3,1,1.1
7225322,3,1.058823529,1.1
7053333,5,1.170731707,1.1
6938728,11,1.464285714,2
6855283,2,1.1953125,2
6833409,7,1.185185185,2
6943942,13,2.833333333,3
7124203,3,1.326086957,1.184210526
6966999,2,1.307692308,1.184210526
6942118,4,1.238095238,1.184210526
7188610,2,1.666666667,1.184210526
6926071,4,1.119047619,1.184210526
6846567,1,1,1.184210526
6944671,1,1.0125,1.184210526
6848679,4,1.130177515,1.184210526
7011855,4,1.130177515,1.184210526
7035586,1,1,1.184210526
7167754,2,1.396226415,1.184210526
7225359,3,1.058823529,1.184210526
6851216,2,1,1.184210526
6844239,4,1.238095238,1.184210526
7190442,4,1.081967213,1.184210526
6926057,4,1.119047619,1.184210526
6941348,3,1.238095238,1.184210526
7066057,6,1.011627907,1.184210526
6891659,1,1,1.184210526
6987986,2,1.166666667,1.184210526
7068324,1,1.0125,1.184210526
7228717,2,1,1.184210526
6940837,2,1.238095238,1.184210526
6860194,4,1.130177515,1.184210526
7103416,3,1.396226415,1.184210526
7217664,2,1.170731707,1.184210526
6821633,3,1.656716418,1.184210526
7071972,5,1.25,1.184210526
7037904,4,1.130177515,1.184210526
6866683,5,1.15625,1.184210526
7214368,2,1.1,1.184210526
7012852,4,1.011627907,1.184210526
7234244,17,1.0125,1.184210526
7188011,2,2,1.184210526
7035715,2,1.8,1.184210526
7035490,1,1.0125,1.184210526
7009846,2,1.8,1.184210526
6931169,3,1,1.184210526
6986522,4,1.623188406,2
7095740,2,1.285714286,1.5
6818066,2,1.285714286,1.5
7203214,2,1.5,1
7076630,5,2.164383562,3
6980676,5,2.164383562,3
7204105,2,1.090909091,1.083333333
7093448,6,1.615384615,1.083333333
7203740,2,1.236842105,1.083333333
7166538,1,1.0125,1.083333333
7230703,4,1.236842105,1.083333333
7011513,3,1.363636364,1.083333333
7166956,2,1,1.083333333
6968255,4,1.523809524,1.083333333
7154086,2,1,1.083333333
7190679,4,1.185714286,1.083333333
7234012,15,1.379084967,1.083333333
7027887,2,1.185714286,1.083333333
6858411,2,1.310077519,1
6857707,2,1.307692308,1
6859870,4,1.222222222,1
7167314,2,1,1
6891998,2,1,1.066666667
7128550,1,1,1.066666667
7104410,5,1.454545455,1.066666667
7066766,7,1.474747475,1.066666667
6935893,2,1.199275362,1.066666667
7216207,5,1.863636364,1.066666667
6996783,6,1.474747475,1.066666667
6904109,2,1,1.066666667
7168629,3,1.396226415,1.066666667
7031293,6,1.609756098,1.066666667
6816320,5,1.411764706,1.066666667
6993265,2,1.296296296,1.066666667
6861678,6,1.199275362,1.066666667
7010559,2,1.199275362,1.066666667
7234314,17,1.0125,1.066666667
6817500,1,2.176470588,1
6834705,16,2.176470588,1
6914369,1,2.176470588,1
7123599,2,1.099859353,1
7123624,2,1.099859353,1
6864115,2,1.099859353,1
7015470,2,1.099859353,1
7066904,3,1.130434783,1
7042709,4,1,1
7056360,23,1.5,1
7015644,2,1.099859353,1
7015516,2,1.099859353,1
7062875,2,1.099859353,1
7120169,4,1,1
7059873,4,1,1
6994574,3,1,1
6994323,3,1,1
6896006,5,1.056910569,1
6843362,3,1,1
7191660,5,1,1
7215913,4,1.232323232,1.666666667
6966662,2,1.53030303,1.666666667
7215970,4,1.232323232,1.666666667
7181123,3,1.25,3
6829931,3,1.833333333,2
7164124,5,1.833333333,2
6834032,7,1.014634146,2
6985399,2,1.1953125,1.111111111
7207976,4,1.08361204,1.111111111
7224088,2,1.333333333,1.111111111
7160546,15,1.056910569,1.111111111
7189524,3,1,1.111111111
7220647,2,1.866666667,1.111111111
6955847,2,1.08361204,1.111111111
6828809,2,1.166666667,1.111111111
7070334,3,1.08361204,1.111111111
6877839,4,1.615384615,1.111111111
7162081,2,1.099859353,1.111111111
7146785,5,1.014634146,1.111111111
6896606,6,1.056910569,1.111111111
7052548,3,1.119047619,1.111111111
6845395,6,1.142857143,1.111111111
7220762,2,1.866666667,1.111111111
7007298,5,1,1.111111111
6986066,3,1.1953125,1.111111111
7017387,5,1.866666667,1.111111111
7094383,16,1.727272727,1.111111111
7190554,4,1.08361204,1.111111111
6830059,3,1.119047619,1.111111111
7011827,4,1,1.111111111
7010315,2,1.099859353,1.111111111
6920438,4,1.263157895,1.111111111
6935564,2,1.099859353,1.111111111
7024692,14,1.056910569,1.111111111
7030018,4,1,1.5
6860244,4,2.272727273,1.5
7023206,5,1.1,1.1
6983472,4,1.083333333,1.1
6886056,2,1.381365969,1.1
7139407,2,1.111111111,1.1
7024688,14,1.625,1.1
7266858,4,1.0625,1.1
7215566,4,1.365217391,1.1
7169996,5,1.615384615,1.1
6881728,2,1.357142857,1.1
6901191,5,1.625,1.1
7136367,4,2.543478261,2.5
6968461,4,2.543478261,2.5
6994735,3,2.543478261,2.5
7103367,3,2.543478261,2.5
6995317,4,2.543478261,2.5
7075744,4,2.543478261,2.5
6968367,4,2.543478261,2.5
6967178,2,2.543478261,2.5
6920781,5,1.882352941,2.5
7075881,4,2.543478261,2.5
7102661,3,2.543478261,2.5
6993656,2,2.543478261,2.5
6945149,2,2.543478261,2.5
6968642,4,2.543478261,2.5
6995496,4,2.543478261,2.5
7078600,2,2.543478261,2.5
6994285,3,2.543478261,2.5
6994758,4,2.543478261,2.5
6994594,3,2.543478261,2.5
6941463,3,2.543478261,2.5
6995324,4,2.543478261,2.5
7063077,2,2.543478261,2.5
6993432,2,2.543478261,2.5
7075853,4,2.543478261,2.5
6967146,2,2.543478261,2.5
6893179,2,1.666666667,2.5
7023259,5,1.307692308,2
6908930,19,2.022222222,2
7105801,12,1.720930233,2
7023359,5,1.307692308,2
7176104,3,1,1
7169508,4,1.016129032,1
7191678,5,1.016129032,1
7180984,3,1.788461538,1
7199441,4,1.016129032,1
6991829,13,1.705882353,2
7154069,2,1.147058824,1.142857143
7073670,2,1.076923077,1.142857143
7011270,3,1.014634146,1.142857143
7130896,4,1.022727273,1.142857143
6842939,3,1.777777778,1.142857143
6893912,3,1.119047619,1.142857143
7157285,12,1.363636364,1.142857143
6880432,21,2.022222222,2
7076905,13,1.333333333,1
6845260,6,1.785522788,2.3
7231576,5,1.785522788,2.3
7044207,6,1.785522788,2.3
6913169,5,1.785522788,2.3
7043685,5,1.785522788,2.3
7171334,7,1.785522788,2.3
7170566,6,1.785522788,2.3
6845062,6,1.898203593,2.3
6815811,5,2.362637363,2.3
6878229,5,1.785522788,2.3
7094277,15,2.022222222,2
6850002,5,1,1.333333333
7148091,8,1,1.333333333
6836951,2,1.5,1.333333333
6961346,1,1.381365969,1.333333333
6853490,5,1.666666667,1.333333333
6958344,5,1.6,1.333333333
7004726,2,1,1
7205207,4,1.25,1.333333333
7019651,4,1.2,1.333333333
7080029,4,1.34375,1.333333333
7207057,2,1.090909091,1.333333333
6967396,2,1.381365969,1.333333333
7187296,1,1,1.333333333
6994097,3,1.56,1.333333333
7090325,4,1.029126214,1.333333333
6989706,3,1.333333333,1.333333333
7150492,12,2.083333333,2.333333333
6957040,3,2.083333333,2.333333333
7074795,3,2.083333333,2.333333333
7027990,2,1.5,1
6927859,10,1.381365969,2
7223079,2,1.8,2
6887364,3,1.022727273,1.5
6889033,2,1.506944444,1.5
6884863,23,1.506944444,1.5
6840467,11,1.5,1.5
6884862,22,1.506944444,1.5
6886465,2,1.506944444,1.5
7039885,15,1.75,2
6863185,1,1.381365969,2
6863188,1,1.381365969,2
6907513,5,1.056603774,3
7173889,12,1.8,3
6883600,4,3,3
7076869,11,1.381365969,1
7190727,4,1.6875,2
6874144,13,1.705882353,1
7232634,6,1.381365969,1
6848443,3,1.199275362,1
6831260,5,1.199275362,1
6864186,2,1.099859353,1
7184389,2,1.720930233,1.611111111
7045242,17,2.3125,1.611111111
6988901,2,1.394736842,1.611111111
7547541,15,1.398305085,1.611111111
6976740,2,1.398305085,1.611111111
7208624,4,1.25862069,1.611111111
7187922,2,1.416666667,1.611111111
6855144,2,1.392307692,1.611111111
7064791,5,1.022727273,1.611111111
7036950,3,1.310077519,1.611111111
6978364,2,1.12,1.611111111
7272861,23,1.398305085,1.611111111
6909039,22,1.961538462,1.611111111
6845538,12,1.463414634,1.611111111
7062088,16,1.714285714,1.611111111
6974529,4,1.555555556,1.611111111
6834699,16,1.381365969,1.611111111
6960869,17,1.727272727,1.611111111
7034994,1,1.0125,1
7102288,2,1.419354839,1
7102607,3,1.4,1
6995137,4,1.1,1
7177384,5,1.085245902,1
6878045,5,2.428571429,2
7039923,16,2.857142857,2.5
7122218,23,2.857142857,2.5
7098304,4,1.793103448,1.444444444
7031119,6,1.022556391,1.444444444
6823395,2,1.222222222,1.444444444
6879683,6,1.022556391,1.444444444
6913348,5,1.416666667,1.444444444
7194101,7,1.416666667,1.444444444
7225265,3,1.555555556,1.444444444
6857898,2,1.236842105,1.444444444
7192114,5,1.022556391,1.444444444
6903133,17,1.381365969,2
7209069,5,2,1.5
7209207,5,1,1.5
7209511,5,1.37037037,1.5
7079591,4,1.37037037,1.5
7176826,5,1.232323232,3
7064951,5,1.009708738,1.041666667
7078141,2,1.056910569,1.041666667
7046803,2,1.099859353,1.041666667
7163572,4,1.016129032,1.041666667
6825825,5,1.056910569,1.041666667
6844349,5,1.056910569,1.041666667
7104785,5,1.056910569,1.041666667
6990371,4,1.009708738,1.041666667
7001132,3,1,1.041666667
7059595,3,1.014634146,1.041666667
6989522,3,1.016129032,1.041666667
7158990,15,1.056910569,1.041666667
7135284,3,1.014634146,1.041666667
6847389,2,1.099859353,1.041666667
6835163,18,1,1.041666667
7169745,5,1.014634146,1.041666667
7206866,2,1,1.041666667
7030773,5,1.056910569,1.041666667
6978106,2,1.099859353,1.041666667
6837459,2,1,1.041666667
7233701,6,1.056910569,1.041666667
7059756,4,1.014634146,1.041666667
6990559,5,1.009708738,1.041666667
7015586,2,1.099859353,1.041666667
7120105,4,1.381365969,1
7108944,3,1.333333333,1.857142857
6833448,7,1.842105263,1.857142857
6835053,18,1.333333333,1.857142857
7217009,6,1.327102804,1.857142857
7194240,7,1.327102804,1.857142857
7194183,7,1.842105263,1.857142857
7008297,6,1.842105263,1.857142857
7065094,5,1.573913043,1
7197131,2,2.5,2
6946503,3,1.580645161,1.5
7214532,2,1.1953125,1.5
6870534,2,1.5,2
6813367,2,2,2
7154182,2,1.5,2
7110576,5,1.375,1
7044560,6,1.28440367,2
7167406,2,1.679487179,2
7204335,3,1.236842105,2
7050521,6,1.666666667,1.7
6867519,6,1.363636364,1.7
6878412,5,1.557377049,1.7
6911752,3,2.142857143,1.7
6855562,3,1.409090909,1.7
7146916,5,1.363636364,1.7
7172847,8,1.684931507,1.7
6833024,7,1.684931507,1.7
7113883,4,1.381365969,1.7
6893409,3,1.185714286,1.7
7020328,20,1.547169811,1
6985825,3,1,1
7124282,3,1.740740741,1.538461538
6853289,5,1.381365969,1.538461538
6982776,3,1.6,1.538461538
6829562,3,1,1.538461538
6981956,2,1.6,1.538461538
6843184,3,1.285714286,1.538461538
6927283,5,1.263157895,1.538461538
6875512,2,1.261780105,1.538461538
6942782,5,1.6,1.538461538
6821560,3,1.261780105,1.538461538
6919139,3,1.263157895,1.538461538
6863747,2,1.25,1.538461538
6895123,5,1.6,1.538461538
6824838,4,1.84375,2.5
6813115,2,1.388888889,2.5
6936001,2,1.55,1
7208593,4,1.232323232,2
6965157,13,3,3
7171253,6,2.580645161,3
7159513,15,2.580645161,3
7052359,3,1.4,1
6849386,4,1.381365969,2
7060255,5,1.25,1
6884523,12,1,1
6997436,1,2,1.5
7040098,22,1.381365969,1.5
7102973,3,1.882352941,2
7230100,3,1.125,1
7113765,4,1.24025974,1
6894080,3,1.029126214,1
6910260,2,1.2,1
6893508,3,1.295454545,1
7191193,4,1.520547945,1.333333333
7059006,3,1.661538462,1.333333333
7097641,4,1.515151515,1.333333333
7157622,12,1.515151515,1.333333333
7188115,2,1.381365969,1.333333333
7048155,3,1.5,1.333333333
6884252,5,1.029126214,1.333333333
7229116,2,1.047619048,1.333333333
7180564,2,1.5,1.333333333
7083077,2,1,1.333333333
7118184,2,1.520547945,1.333333333
7214025,2,1.515151515,1.333333333
7075882,4,2.543478261,3
7049591,5,1.597938144,1.25
6973686,3,1.381365969,1.25
6847419,2,1.099859353,1.25
7057652,2,1.833333333,1.25
6994859,4,1.355769231,1.25
7131087,4,1.235294118,1.25
7064613,4,1.355769231,1.25
6977553,1,1,1.25
7230966,4,1.090909091,1.25
6924712,2,1.381365969,1.25
6815545,5,1.910714286,1.25
7140753,3,1.381365969,1.25
6832210,6,1.557377049,1
6869583,1,1.381365969,1
6869313,1,1.381365969,1
6896389,6,1.694117647,2
7208060,4,1.413793103,2
7218961,3,1.386363636,2
7206761,2,1.413793103,2
6855216,2,1.62,2
6833823,7,1.506944444,2
6994690,3,1.46875,2
7018424,2,1.722222222,2
7214665,3,1,2
7217877,2,1.230769231,2
7172964,8,1.166666667,2
6967550,3,1.281690141,2
7207709,3,1.285714286,2
7217777,2,1.386363636,2
7075919,4,1.384615385,2
7219004,3,1.171875,2
7109590,4,1.928571429,2.5
7191793,5,1.928571429,2.5
6886404,2,1.628205128,3
6878791,6,2.4,3
6825575,5,1.6,1.5
6868875,15,1.272727273,1.5
7115540,2,1.84057971,1
6837446,2,1.666666667,2
6989287,3,1,1
6818685,3,1.072463768,1
7226624,5,1.085245902,1
6825858,6,1.085245902,1
7099277,6,1.333333333,1.5
6975315,5,1.333333333,1.5
7155798,16,1.555555556,3
6970652,6,1.628205128,2.5
6868514,7,1.628205128,2.5
6965076,12,2.022222222,2.5
7072028,5,1.681818182,2.5
6913031,5,2,2
6987638,2,1,1
6978599,2,1.444444444,1
7001376,4,1.034482759,1
7001721,5,1.466666667,1
7199151,4,1,1
6833899,7,1.733333333,3
6987054,15,1.615384615,2
6829721,3,1.666666667,1.5
6847911,3,1.666666667,1.5
6875317,2,1,1
6864848,3,1,1
6905260,3,1.2,1.5
7032083,6,1.2,1.5
6832779,6,1.733333333,2
6826607,6,1.733333333,2
6972857,2,1.733333333,2
6838457,3,1.804347826,2
7119335,3,1.804347826,2
6861705,6,1.733333333,2
7119348,3,1.804347826,2
7042108,3,1.565217391,1
7012254,4,1.346666667,1
7076751,7,1,1
7007291,5,1.381365969,3
6822984,2,1.076923077,1
6866534,5,1,1
7160368,15,1.056910569,1.130434783
6888023,5,1.5,1.130434783
7173602,8,1.1,1.130434783
6988044,2,1.142857143,1.130434783
6824687,3,1.08361204,1.130434783
7031079,5,1.486111111,1.130434783
7072282,6,1.085245902,1.130434783
6991492,5,1.1953125,1.130434783
6996545,6,1.199275362,1.130434783
6938469,6,1.199275362,1.130434783
7109866,5,1.009708738,1.130434783
7228927,2,1.08361204,1.130434783
7047515,2,1,1.130434783
7221513,3,1.866666667,1.130434783
7210534,7,1.411764706,1.130434783
6826056,6,1.056910569,1.130434783
7079111,3,1.199275362,1.130434783
7063157,2,1.011235955,1.130434783
7218558,3,1.866666667,1.130434783
6868128,6,1.507462687,1.130434783
7005325,2,1.215151515,1.130434783
6860637,5,1.862745098,1.130434783
6831662,5,1.081967213,1.130434783
7070897,4,1.08361204,1.130434783
7164477,5,1.08361204,1.130434783
7215840,4,1,1.130434783
6860263,4,1.009708738,1.130434783
7032768,7,1.085245902,1.130434783
6993416,2,1,1.130434783
7000142,2,1.08361204,1.130434783
7066575,6,1.199275362,1.130434783
7058281,2,1.08361204,1.130434783
6940222,2,1.056910569,1.130434783
7190417,4,1.08361204,1.130434783
7091747,5,1.011235955,1.130434783
7219114,3,1.056910569,1.130434783
7171200,6,1.285714286,1.130434783
7160013,15,1.1953125,1.130434783
6922684,3,1.056910569,1.130434783
6996239,5,1.199275362,1.130434783
7023052,5,1.381365969,1.130434783
7054381,2,1.862745098,1.130434783
7088613,2,1.08361204,1.130434783
7002531,6,1.1953125,1.130434783
7208836,5,1.009708738,1.130434783
6967340,2,1.215151515,1.130434783
6813637,2,1.732142857,3
7107646,2,1.099859353,1
6945252,2,1.099859353,1
7205659,5,1.159090909,1
6852663,3,1.271186441,1.3
6858951,3,1.425531915,1.3
6819076,3,1.409836066,1.3
6877488,4,1.25,1.3
6850472,12,1.2,1.3
7057909,2,1.333333333,1.3
6848955,4,1.793103448,1.3
6854684,2,1.46875,1.3
6864311,2,1.555555556,1.3
7069374,2,1.090909091,1.3
6834457,13,2.047619048,3
7117726,2,2,2
7190277,4,1.1,1.362068966
7052060,2,1,1.362068966
7167971,3,1.833333333,1.362068966
7194208,7,1.1,1.362068966
7070059,3,1.388059701,1.362068966
6895363,5,1.37037037,1.362068966
6883869,4,1.230769231,1.362068966
7003093,6,1.463414634,1.362068966
7044503,6,1.931623932,1.362068966
7152273,13,1.381365969,1.362068966
7030865,5,1.507936508,1.362068966
7120624,5,1.327102804,1.362068966
6960056,6,1.401869159,1.362068966
6825341,5,1.882352941,1.362068966
6882213,2,1.215151515,1.362068966
6901980,6,1.9,1.362068966
6878389,5,1.931623932,1.362068966
7074004,2,1.294117647,1.362068966
6990104,4,1.388059701,1.362068966
7230942,4,1.636363636,1.362068966
7002573,6,1.177419355,1.362068966
6999726,2,1.526315789,1.362068966
7199440,4,1.507936508,1.362068966
7079732,4,1.381365969,1.362068966
7044305,6,1.885813149,1.362068966
7169774,5,1.1,1.362068966
6912604,4,1.416666667,1.362068966
6932511,6,1.153846154,1.362068966
7161668,2,1.375,1.362068966
6847529,2,1.526785714,1.362068966
7126273,5,1.526785714,1.362068966
6915159,2,1.470588235,1.362068966
7105645,6,1.23255814,1.362068966
7180185,2,1.846153846,1.362068966
7197925,2,1.215151515,1.362068966
7129599,2,1.730769231,1.362068966
7150858,12,1.222222222,1.362068966
6902505,6,1.327102804,1.362068966
7126098,5,1.846153846,1.362068966
6946834,4,1.381365969,1.362068966
7214682,3,1.470588235,1.362068966
7124035,2,1.215151515,1.362068966
7088937,2,1.388059701,1.362068966
7200637,5,1.885813149,1.362068966
7169276,4,1.1,1.362068966
7043724,5,1.931623932,1.362068966
7046403,2,1,1.362068966
7136735,5,1.6,1.362068966
7112700,2,1.4,1.362068966
7151580,12,1.416666667,1.362068966
6857464,2,1.294117647,1.362068966
7057496,2,1.045454545,1.362068966
6994693,3,1.2,1.362068966
7184902,18,1.327102804,1.362068966
7180948,3,1.470588235,1.362068966
7180631,3,1.470588235,1.362068966
6927319,5,1.1953125,1.362068966
7016497,3,2,1.362068966
7036621,2,1.636363636,1.148148148
6966915,2,1.099859353,1.148148148
6843208,3,1.388888889,1.148148148
7201496,6,1.463414634,1.148148148
7214733,3,1.515151515,1.148148148
6906123,4,1.014634146,1.148148148
7198306,3,1.828125,1.148148148
7036173,2,1.099859353,1.148148148
7071065,4,1.469879518,1.148148148
6821491,3,1.365853659,1.148148148
6962972,2,1.215151515,1.148148148
6906005,4,1.388888889,1.148148148
7158340,12,1.515151515,1.148148148
6883523,4,1.515151515,1.148148148
6846600,1,1,1.148148148
6851997,3,1.381365969,1.148148148
6869901,1,1,1.148148148
7106849,1,1,1.148148148
6924699,2,2.15,1.148148148
6925840,3,1.469879518,1.148148148
6903862,1,1,1.148148148
6868507,7,1.381365969,1.148148148
7029735,4,1.365853659,1.148148148
7001832,5,1.463414634,1.148148148
7057671,2,1.469879518,1.148148148
7200739,5,1.463414634,1.148148148
6953127,2,1.515151515,1.148148148
6980892,6,1.483333333,2
6952173,1,1.666666667,2.5
7161691,2,2.1,2.5
6849771,5,2.301587302,2
6907623,5,2.301587302,2
6996922,6,1.628205128,2
6910591,2,1.6875,2
7126398,5,1.6875,2
7021076,2,1.833333333,1.666666667
7057297,2,1.833333333,1.666666667
6966656,2,1.833333333,1.666666667
6951986,1,1.666666667,2
6900071,3,1,1
6927923,3,1.2,1
6939164,22,1.547169811,1
7167099,2,1,1
7159302,15,1.785714286,2.5
7019701,5,1.722222222,2.5
6959391,5,1.401869159,1.461538462
6940499,2,1.052631579,1.461538462
7078977,3,1.846153846,1.461538462
7054993,2,1.520547945,1.461538462
7136585,4,1.833333333,1.461538462
7170214,5,1.597938144,1.461538462
6829476,3,1.377358491,1.461538462
7218512,3,1.661538462,1.461538462
7073927,2,1.4,1.461538462
7081595,2,2,1.461538462
6969522,5,1.931623932,1.461538462
7179855,2,1.5,1.461538462
6910426,2,1.381365969,1.461538462
6996160,5,1.507462687,1.461538462
6814573,3,1.684210526,1.461538462
7232536,6,1.426086957,1.461538462
7226933,6,1.652173913,1.461538462
6947051,4,1.377358491,1.461538462
7181173,2,1.765957447,1.461538462
6948084,5,2,1.461538462
6837018,2,1.520547945,1.461538462
6960017,6,1.507462687,1.461538462
7069625,2,1.381365969,1.461538462
6994153,3,1.052631579,1.461538462
6886930,3,1.381365969,1.461538462
7063811,3,1.355769231,1.461538462
7043994,5,1.375,1.461538462
6919440,3,1.597938144,1.461538462
7078976,3,1.846153846,1.461538462
6829045,2,1.381365969,1.461538462
6848394,3,1.5,1.461538462
6994567,3,1.355769231,1.461538462
7221418,3,1.846153846,1.461538462
6971463,7,1.426086957,1.461538462
6902936,1,1.333333333,1.461538462
6893655,3,1.661538462,1.461538462
7089323,3,1.520547945,1.461538462
7104420,5,1.456790123,1.461538462
7120161,4,1.520547945,1.461538462
6882524,3,1.597938144,1.461538462
7059092,3,1.661538462,1.461538462
7066310,6,1.7,1.461538462
7050211,5,1.566037736,1.461538462
7220965,2,1.846153846,1.461538462
6879246,6,1.1953125,1.461538462
6967602,3,1.355769231,1.461538462
7089559,3,1.740740741,1.461538462
6988136,2,1.296296296,1.461538462
6935824,2,1.661538462,1.461538462
7134891,3,1.833333333,1.461538462
7079062,3,1.5,1.461538462
6900939,5,1.384615385,1.461538462
7142793,5,1.28440367,1.2
7143038,5,1.28440367,1.2
7062113,17,1.25,1.2
6866267,4,1.520547945,1.2
6883011,3,1.381365969,1.2
7032017,6,1.419354839,1.2
7079617,4,1.520547945,1.2
6960058,6,1.011235955,1.2
6821429,3,1.381365969,1.2
7142070,5,1.326086957,1.2
6952292,2,1.1,1.2
6942046,4,1.238095238,1.2
7189067,3,1.520547945,1.2
6842913,3,1.238095238,1.2
6995622,4,1.072463768,1.2
6936839,3,1.4,1.2
7157201,11,1.46875,1.2
7164558,5,1.171875,1.2
7019212,3,1.34375,1.2
6977743,2,1.1,1.2
6874746,1,1.381365969,1.2
6885741,2,1.125,1.2
7215439,4,1.740740741,1.2
6920874,17,1.227272727,1.2
7162994,3,1.171875,1.2
7215116,3,1.122807018,1.2
7195199,7,1.011235955,1.2
6916849,12,1.363636364,1.2
7054898,2,1.520547945,1.2
6917703,2,1.1,1.2
6961877,2,1.1,1.2
7079531,4,1.5,1.2
6959471,6,1.7,1.2
6993300,2,1.099859353,1.2
6961928,2,1.1,1.2
6935690,2,1.099859353,1.2
7070165,3,1,1.2
7169118,4,1.386363636,1.2
6899148,2,1.674418605,1.2
6961879,2,1.1,1.2
7180430,2,1.5,1.2
6814401,2,1.392307692,1.2
7157169,11,1.46875,1.2
7046706,2,1.5,1.2
7201085,6,1.28440367,1.2
7171465,7,1.401869159,1
7217133,6,1.74,1
7753784,10,2.047619048,1
6846161,1,1.75,1
6835919,1,1,1
7040319,1,1.428571429,1
6833615,7,1.014634146,1
7194278,7,1.25,1.285714286
7095971,2,1.444444444,1.285714286
7225949,5,1.289473684,1.285714286
6826693,6,1.558441558,1.285714286
7199641,4,1.413793103,1.285714286
7098366,5,1.740740741,1.285714286
7080338,5,1.381365969,1.285714286
7191140,4,1.6875,2.5
6979423,3,1.954545455,2.5
7142935,5,2.176470588,2.5
6968404,4,1.555555556,2.5
7084316,10,1.475,1
7742670,5,1.009708738,1
7187990,2,1.277777778,1
7062456,2,2,2
7071908,5,2,2
7054720,2,1.177419355,2
6925529,3,1,1
7137624,5,1.863636364,1
6925593,3,1,1
7041972,3,1.25,1
6991122,5,1.25,1
7217702,2,1.416666667,1.5
7134415,2,1.416666667,1.5
6908938,19,1.547169811,2
7208800,5,1.232323232,2
7155289,5,1.586206897,2.2
6873534,6,1.586206897,2.2
6970142,6,1.84057971,2.2
6919406,3,1.84057971,2.2
6991015,5,1.857142857,2.2
6823518,2,1.052631579,1
7039922,16,1.6,1.5
7045021,13,1,1.5
7219024,3,1.381365969,1
6871313,3,1.17721519,1
7182467,17,1.076923077,1.038461538
6911398,3,1.159090909,1.038461538
7221305,2,1,1.038461538
7164888,6,1.419354839,1.038461538
6916616,5,1,1.038461538
6985080,2,1.43877551,1.038461538
7224574,3,1.159090909,1.038461538
6911856,4,1.166666667,1.038461538
6884709,14,1.394736842,1.038461538
6926471,5,1.129032258,1.038461538
6882853,3,1.029126214,1.038461538
7009522,1,1,1.038461538
7142872,5,1.558441558,1.038461538
6862575,13,1.5,1.038461538
6982010,2,1.076923077,1.038461538
6853330,5,1.466666667,1.038461538
7164333,5,1.419354839,1.038461538
6935773,2,1.111111111,1.038461538
6918103,2,1.666666667,1.038461538
7194642,7,1.235294118,1.038461538
7113972,4,1.094736842,1.038461538
6954607,18,1.720930233,1.038461538
6821133,3,1.076923077,1.038461538
6902614,6,1.129032258,1.038461538
7010802,3,1.235294118,1.038461538
6866045,4,1.029126214,1.038461538
6879976,11,1.52173913,2
7223477,2,1.333333333,1
7095541,2,1.294117647,1
7190520,4,1.459459459,1.16
6875254,2,1.75,1.16
7063302,3,1.459459459,1.16
6937927,5,1.692307692,1.16
7130169,3,1.381365969,1.16
6940570,2,1.459459459,1.16
7178150,6,1.533333333,1.16
6973044,2,1.1953125,1.16
7023851,13,1.05,1.16
7042800,4,1.271186441,1.16
6985446,2,1.080952381,1.16
6816227,5,1.733333333,1.16
7011501,3,1.656716418,1.16
7102487,3,1.656716418,1.16
7069160,2,1.381365969,1.16
7104884,5,1.454545455,1.16
6912802,5,1.179104478,1.16
6858929,3,1.194805195,1.16
6896464,6,1.179104478,1.16
7028988,3,1.381365969,1.16
6846766,2,1.75,1.16
7088772,2,1.05,1.16
6818011,2,1,1.16
6941900,4,1.381365969,1.16
6938180,5,1.533333333,1.16
6853363,5,1,1
7053773,13,2.5,2
7053769,12,2.5,2
7138310,1,1.833333333,1
7045332,19,1.529411765,1.5
6856306,4,1.5,1.5
6891638,1,1,1
7110189,5,1.4125,1.5
7053636,5,1.170731707,1.5
6835125,18,1.285714286,3
7065954,6,1.4375,1
7066553,6,1.4375,1
7047730,3,1,1.5
7063541,3,2,1.5
6885653,2,1.111111111,1
6841083,1,1.333333333,2
