listing_id,numPh,numFeat,distance_city,bedrooms,bathrooms,price,created_month,weekend,interest_level,interest_level_num
7007241,0,1,0.163589957,1,1,1800,5,FALSE,medium,2
7007249,26,3,0.064753818,2,2,6635,5,FALSE,low,1
7007251,5,2,0.02248864,3,1,6150,5,FALSE,low,1
7007266,4,0,0.008196546,2,2,5100,5,FALSE,low,1
7007290,6,12,0.048713378,0,1,2490,5,FALSE,low,1
7007291,7,1,0.143686828,0,1,1500,5,FALSE,high,3
7007298,5,6,0.074119424,1,1,5695,5,FALSE,low,1
7007299,4,16,0.048713378,0,1,2397,5,FALSE,medium,2
7007306,4,4,0.089155687,0,1,1950,5,FALSE,medium,2
7007308,5,3,0.086131836,1,1,2300,5,FALSE,medium,2
7007315,5,4,0.083841321,3,2,3950,5,FALSE,medium,2
7007317,4,3,0.077772318,0,1,2100,5,FALSE,low,1
7007322,4,6,0.088346904,2,1,2800,5,FALSE,medium,2
7007323,8,5,0.082515444,0,1,2100,5,FALSE,medium,2
7007324,7,14,0.039993673,4,2,6395,5,FALSE,low,1
7007327,3,5,0.037676405,0,1,2100,5,FALSE,high,3
7007333,3,1,0.039459382,0,1,1750,5,FALSE,high,3
7007341,4,6,0.023651417,1,1,4700,5,FALSE,medium,2
7007351,4,11,0.0910603,2,1,2875,5,FALSE,medium,2
7007359,5,3,0.072902532,0,1,2495,5,FALSE,low,1
7007368,5,6,0.087560151,0,1,1960,5,FALSE,medium,2
7007371,3,6,0.087460523,1,1,2600,5,FALSE,medium,2
7007373,8,5,0.034700163,3,2,4800,5,FALSE,high,3
7007374,7,10,0.024774092,2,2,6000,5,FALSE,low,1
7007396,9,13,0.075522811,0,1,2356,5,FALSE,low,1
7007398,6,5,0.044087032,2,1,2975,5,FALSE,medium,2
7007399,6,3,0.08299577,1,1,2100,5,FALSE,high,3
7007403,9,14,0.052084871,2,1,3400,5,FALSE,medium,2
7007417,4,3,0.004716905,0,1,3225,5,FALSE,low,1
7007426,4,0,0.023933953,3,1,3800,5,FALSE,high,3
7007440,4,2,0.131471774,2,1,1875,5,FALSE,high,3
7007443,4,3,0.020403607,2,1,3208,5,FALSE,medium,2
7007445,6,6,0.043930134,3,1,4000,5,FALSE,medium,2
7007449,4,4,0.095477837,1,1,2300,5,FALSE,high,3
7007451,8,1,0.082096411,2,1,2400,5,FALSE,medium,2
7007460,3,4,0.082681909,0,1,1800,5,FALSE,high,3
7007473,4,7,0.089475773,1,1,2769,5,FALSE,medium,2
7007499,6,12,0.07654957,1,1,2512,5,FALSE,medium,2
7007507,2,10,0.04041718,2,1,2965,5,FALSE,low,1
7007508,7,6,0.033911702,3,2,5000,5,FALSE,high,3
7007514,4,3,0.027362429,1,1,2700,5,FALSE,low,1
7007519,4,3,0.010430803,1,1,2795,5,FALSE,low,1
7007523,7,5,0.085941133,1,1,2400,5,FALSE,medium,2
7007524,6,10,0.047587749,4,2,5067,5,FALSE,low,1
7007525,6,9,0.031849402,1,1,2900,5,FALSE,low,1
7007530,5,8,0.053585117,2,1,3200,5,FALSE,low,1
7007531,5,9,0.076791557,2,1,2500,5,FALSE,low,1
7007534,3,6,0.045920107,0,1,2650,5,FALSE,low,1
7007536,7,6,0.171227452,2,1,2700,5,FALSE,medium,2
7007539,8,7,0.01708867,3,1,6000,5,FALSE,medium,2
7007554,8,6,0.078909571,3,1,3950,5,FALSE,medium,2
7007561,4,2,0.081843028,0,1,2000,5,FALSE,medium,2
7007562,5,18,0.045328009,3,2,4500,5,FALSE,low,1
7007563,5,5,0.085941133,1,1,2649,5,FALSE,low,1
7007586,7,1,0.019307614,1,1,3750,5,FALSE,low,1
7007595,3,5,0.010430803,3,1,4395,5,FALSE,medium,2
7007605,4,6,0.08475192,2,1,2800,5,FALSE,low,1
7007614,7,10,0.056178255,2,1,3500,5,FALSE,medium,2
7007618,4,16,0.048713378,1,1,2690,5,FALSE,medium,2
7007624,4,7,0.045328009,3,2,4500,5,FALSE,medium,2
7007626,2,6,0.083084914,2,1,2850,5,FALSE,medium,2
7007632,5,4,0.08475192,2,1,2800,5,FALSE,high,3
7007633,4,7,0.081959895,1,1,2700,5,FALSE,medium,2
7007634,5,11,0.013759157,2,2,6450,5,FALSE,low,1
7007647,6,10,0.019425697,2,2,6275,5,FALSE,low,1
7007653,5,8,0.091759436,2,1,2820,5,FALSE,low,1
7007663,5,14,0.04469186,0,1,2400,5,FALSE,high,3
7007666,5,1,0.087454148,2,1,3000,5,FALSE,medium,2
7007670,5,2,0.012153104,3,2,5180,5,FALSE,medium,2
7007676,5,8,0.002816603,3,2,7500,5,FALSE,low,1
7007684,8,10,0.088606221,3,1,3695,5,FALSE,high,3
7007689,5,6,0.089449285,2,1,2750,5,FALSE,high,3
7007690,10,5,0.041275356,2,1,3350,5,FALSE,low,1
7007692,4,2,0.063861236,1,1,2100,5,FALSE,medium,2
7007705,3,1,0.052367156,1,1,2295,5,FALSE,medium,2
7007715,5,3,0.027508681,2,1,3450,5,FALSE,low,1
7007722,8,12,0.032822566,2,1,3900,5,FALSE,medium,2
7007723,3,7,0.045083463,1,1,2495,5,FALSE,medium,2
7007729,3,0,0.05477815,2,1,2800,5,FALSE,medium,2
7007747,7,7,0.053294734,3,1,3600,5,FALSE,low,1
7007754,5,4,0.08127845,0,1,2600,5,FALSE,low,1
7007790,3,1,0.052903385,1,1,1895,5,FALSE,high,3
7007791,3,5,0.086336951,1,1,2500,5,FALSE,high,3
7007833,5,10,0.048713378,0,1,2300,5,FALSE,low,1
7007841,6,9,0.088952461,3,1,3995,5,FALSE,medium,2
7007846,6,6,0.08475192,2,1,2850,5,FALSE,medium,2
7007848,7,5,0.066285244,0,1,2900,5,FALSE,low,1
7007850,6,5,0.010430803,3,1,3995,5,FALSE,high,3
7007854,5,0,0.005486809,1,1,3640,5,FALSE,low,1
7007880,8,12,0.038233524,3,2,5115,5,FALSE,low,1
7007882,6,2,0.024602359,2,1,4800,5,FALSE,low,1
7007883,5,6,0.042287468,2,1,3090,5,FALSE,medium,2
7007891,7,4,0.059426008,2,1,3200,5,FALSE,medium,2
7007896,4,8,0.101448131,3,2,6138,5,FALSE,low,1
7007902,3,11,0.0910603,2,1,2800,5,FALSE,medium,2
7007904,4,6,0.080015066,0,1,2400,5,FALSE,high,3
7007906,6,2,0.083296395,2,1,2700,5,FALSE,high,3
7007920,5,6,0.069683593,2,1,2600,5,FALSE,medium,2
7007922,6,11,0.007682214,0,1,2595,5,FALSE,medium,2
7007924,3,3,0.081784242,0,1,1775,5,FALSE,medium,2
7007931,4,0,0.052595884,1,1,2295,5,FALSE,medium,2
7007933,7,15,0.048713378,1,1,2995,5,FALSE,low,1
7007934,1,1,0.063112091,2,1.5,4895,5,FALSE,low,1
7007942,3,7,0.070837485,0,1,2279,5,FALSE,low,1
7007949,6,5,0.082918351,1,1,2550,5,FALSE,medium,2
7007952,8,15,0.04469186,3,1,3700,5,FALSE,low,1
7007980,5,2,0.07616808,1,1,2500,5,FALSE,medium,2
7007987,5,12,0.056880088,2,1,3450,5,FALSE,medium,2
7008008,3,4,0.073560173,1,1,2800,5,FALSE,medium,2
7008011,8,5,0.06687191,2,1,4100,5,FALSE,low,1
7008013,3,4,0.088089715,2,1,3194,5,FALSE,low,1
7008029,4,8,0.043189171,2,1,3000,5,FALSE,low,1
7008038,5,5,0.080651338,1,1,1995,5,FALSE,high,3
7008046,2,6,0.080660101,1,1,2750,5,FALSE,low,1
7008053,4,2,0.087109101,1,1,2400,5,FALSE,medium,2
7008061,7,8,0.066430929,2,1.5,4500,5,FALSE,low,1
7008070,4,9,0.089145217,4,2,5400,5,FALSE,low,1
7008080,6,12,0.052084871,1,1,3500,5,FALSE,low,1
7008082,4,6,0.089250096,2,1,2700,5,FALSE,medium,2
7008083,8,13,0.048903445,2,2,4000,5,FALSE,medium,2
7008094,7,12,0.084876308,0,1,2500,5,FALSE,low,1
7008123,7,10,0.085145615,2,1,3100,5,FALSE,low,1
7008126,5,9,0.076791557,3,2,3200,5,FALSE,high,3
7008136,3,7,0.045083463,1,1,2495,5,FALSE,medium,2
7008138,5,8,0.090125694,2,1,3600,5,FALSE,medium,2
7008146,7,5,0.084243575,1,1,2795,5,FALSE,medium,2
7008147,6,2,0.091165992,2,1,2650,5,FALSE,medium,2
7008153,8,10,0.088606221,4,2,4915,5,FALSE,low,1
7008156,6,10,0.038939436,2,2,3250,5,FALSE,medium,2
7008172,4,6,0.058563975,0,1,2400,5,FALSE,low,1
7008182,5,4,0.065182062,1,1,2599,5,FALSE,medium,2
7008186,0,6,0.00598424,1,1,4925,5,FALSE,low,1
7008189,5,5,0.081216744,0,1,1725,5,FALSE,medium,2
7008191,4,7,0.04041718,1,1,3150,5,FALSE,low,1
7008198,5,2,0.044742161,0,1,2275,5,FALSE,low,1
7008204,8,11,0.056880088,1,1,3350,5,FALSE,low,1
7008205,4,4,0.087104807,1,1,2500,5,FALSE,high,3
7008206,4,3,0.082214762,0,1,2125,5,FALSE,medium,2
7008207,8,2,0.104623992,1,1,1450,5,FALSE,medium,2
7008209,4,7,0.063442399,1,1,2795,5,FALSE,medium,2
7008216,8,8,0.081500798,1,1,2900,5,FALSE,low,1
7008220,3,7,0.086336951,0,1,1900,5,FALSE,medium,2
7008223,6,11,0.082146527,3,2,5000,5,FALSE,medium,2
7008226,15,8,0.058138089,1,1,3575,5,FALSE,low,1
7008227,5,10,0.089069728,0,1,2150,5,FALSE,high,3
7008230,8,3,0.057825741,0,1,3000,5,FALSE,high,3
7008232,8,6,0.051986378,4,2,5650,5,FALSE,low,1
7008235,7,9,0.053418844,1,1,4095,5,FALSE,low,1
7008243,7,7,0.033423886,3,2,5200,5,FALSE,medium,2
7008252,5,2,0.066394836,0,1,2100,5,FALSE,low,1
7008267,4,4,0.086410897,1,1,2400,5,FALSE,low,1
7008269,5,4,0.06053742,0,1,2295,5,FALSE,medium,2
7008270,8,2,0.08355109,2,2,1850,5,FALSE,high,3
7008286,7,1,0.075185089,0,1,1700,5,FALSE,high,3
7008291,6,6,0.061086857,3,1,4000,5,FALSE,low,1
7008293,4,4,0.083637613,0,1,2000,5,FALSE,medium,2
7008297,5,4,0.013334911,2,1,3995,5,FALSE,high,3
7008306,5,6,0.025747316,1,1,2950,5,FALSE,low,1
7008310,6,7,0.026042303,0,1,3495,5,FALSE,medium,2
7008315,5,11,0.043228181,2,1,3126,5,FALSE,medium,2
7008323,6,11,0.084876308,2,1,3700,5,FALSE,medium,2
7008332,3,1,0.00912365,1,1,2048,5,FALSE,medium,2
7008350,5,11,0.05676617,2,1,3450,5,FALSE,low,1
7008358,15,11,0.005468394,3,2,6580,5,FALSE,low,1
7008359,4,6,0.021798768,0,1,3150,5,FALSE,low,1
7008362,4,4,0.086131836,2,1,2860,5,FALSE,medium,2
7008366,6,6,0.0789617,1,1,2800,5,FALSE,medium,2
7008370,4,4,0.039798926,0,1,2200,5,FALSE,high,3
7008371,6,6,0.084769575,2,1,4900,5,FALSE,medium,2
7008376,8,7,0.063442399,1,1,3100,5,FALSE,medium,2
7008388,6,12,0.019425697,1,2,5995,5,FALSE,low,1
7008395,4,9,0.037285083,1,1,5200,5,FALSE,low,1
7008399,4,5,0.083640724,2,1,2700,5,FALSE,high,3
7008400,6,9,0.062369977,4,2.5,6300,5,FALSE,low,1
7008407,8,8,0.045328009,2,1,3495,5,FALSE,high,3
7008408,3,7,0.041475255,3,1,4195,5,FALSE,medium,2
7008425,8,5,0.078473525,1,1,2700,5,FALSE,high,3
7008427,5,6,0.032302363,2,1,4500,5,FALSE,low,1
7008429,7,8,0.083832533,1,1,4695,5,FALSE,low,1
7008431,7,9,0.081397425,0,1,2195,5,FALSE,medium,2
7008438,3,9,0.041475255,2,1,3000,5,FALSE,medium,2
7008445,5,8,0.044589245,3,2,3900,5,FALSE,high,3
7008453,5,9,0.026272291,1,1,3995,5,FALSE,low,1
7008454,4,3,0.085941133,0,1,2000,5,FALSE,medium,2
7008455,7,3,0.083271031,0,1,2700,5,FALSE,low,1
7008462,7,8,0.024014343,3,1,4246,5,FALSE,high,3
7008470,5,10,0.058927105,0,1,2475,5,FALSE,low,1
7008474,4,4,0.045278091,1,1,2950,5,FALSE,low,1
7008475,4,5,0.049929523,1,1,2595,5,FALSE,low,1
7008476,6,10,0.036407659,2,1,3350,5,FALSE,high,3
7008484,4,8,0.058091501,1,1.5,4680,5,FALSE,low,1
7008487,3,3,0.081375496,0,1,1900,5,FALSE,medium,2
7008489,6,4,0.04509716,2,1,3295,5,FALSE,medium,2
7008494,4,4,0.036216196,1,1,2895,5,FALSE,low,1
7008495,7,7,0.041475255,2,1,3050,5,FALSE,low,1
7008501,6,6,0.089155687,2,1,2650,5,FALSE,medium,2
7008507,11,2,0.027225614,3,1,3785,5,FALSE,high,3
7008513,6,3,0.081951289,1,1,2400,5,FALSE,high,3
7008519,6,4,0.078487222,1,1,2800,5,FALSE,medium,2
7008520,3,1,0.081716608,1,1,2200,5,FALSE,high,3
7008521,5,6,0.055449833,0,1,2995,5,FALSE,low,1
7008522,6,7,0.059791318,3,2,4300,5,FALSE,low,1
7008543,5,3,0.07473635,2,1,3100,5,FALSE,medium,2
7008562,9,4,0.097839617,3,1,3450,5,FALSE,medium,2
7008565,5,2,0.087058664,3,1,3900,5,FALSE,medium,2
7008567,4,0,0.037775599,0,1,2000,5,FALSE,medium,2
7008570,10,17,0.071071526,1,2,2950,5,FALSE,medium,2
7008574,4,3,0.150069728,1,1,1600,5,FALSE,medium,2
7008577,6,4,0.07048934,4,2,3800,5,FALSE,low,1
7008612,2,2,0.027075068,1,1,2495,5,FALSE,high,3
7008618,3,2,0.051177355,1,1,2000,5,FALSE,medium,2
7008622,3,5,0.075856456,0,1,2595,5,TRUE,medium,2
7008629,3,0,0.066768575,2,1,1800,5,FALSE,low,1
7008636,4,7,0.006212546,2,1,3025,5,FALSE,low,1
7008652,7,2,0.106240139,2,1,1750,5,FALSE,medium,2
7008658,9,3,0.075391134,3,1,2000,5,FALSE,high,3
7008661,1,4,0.049881328,0,1,1775,5,FALSE,high,3
7008680,10,0,0.08633151,2,2,2350,5,FALSE,low,1
7008688,1,3,0.108601833,3,1,2700,5,FALSE,medium,2
7008690,10,10,0.043548951,2,2,3499,5,FALSE,medium,2
7008691,10,6,0.132609173,0,1,1300,5,FALSE,high,3
7008700,8,6,0.080665356,3,1,2999,5,FALSE,medium,2
7008714,3,2,0.058888575,0,1,1975,5,FALSE,medium,2
7008721,9,19,0.064071573,1,1,2750,5,FALSE,medium,2
7008728,4,9,0.059919404,0,1,3400,5,FALSE,low,1
7008733,6,2,0.052022048,1,1,3000,5,FALSE,low,1
7008751,8,4,0.080053213,0,1,1850,5,FALSE,medium,2
7008759,9,2,0.126593288,2,1,2030,5,FALSE,medium,2
7008777,3,2,0.021968786,0,1,1995,5,FALSE,high,3
7008795,7,8,0.040278707,1,1,3401,5,FALSE,medium,2
7008799,8,0,0.053369374,1,1,2200,5,FALSE,low,1
7008801,5,6,0.0260528,0,1,2697,5,FALSE,high,3
7008803,3,4,0.026420124,1,1,3395,5,FALSE,medium,2
7008811,8,5,0.076958253,3,1,3200,5,FALSE,low,1
7008814,3,2,0.074206607,0,1,2100,5,FALSE,low,1
7008816,4,2,0.080158544,0,1,2100,5,FALSE,low,1
7008820,2,7,0.044634227,0,1,2600,5,FALSE,medium,2
7008830,5,4,0.049897686,1,1,2595,5,FALSE,low,1
7008838,4,0,0.023103651,1,1,2095,5,FALSE,low,1
7008843,3,3,0.046504758,1,1,2700,5,FALSE,medium,2
7008848,5,3,0.076493462,0,1,1375,5,FALSE,high,3
7008854,0,10,0.105010108,3,2,950,5,FALSE,low,1
7008866,7,9,0.008702118,3,1,3900,5,FALSE,high,3
7008894,9,0,0.028482117,4,2,5800,5,FALSE,medium,2
7008901,10,4,0.058576013,2,2,3595,5,TRUE,low,1
7008916,0,1,0.089434313,0,1,1550,5,TRUE,low,1
7008917,0,3,0.032022722,2,1,4600,5,TRUE,low,1
7008919,5,4,0.011843347,2,1,3750,5,TRUE,low,1
7008925,2,1,0.06709977,2,1,2650,5,TRUE,low,1
7008926,3,5,0.012617644,0,1,3650,5,TRUE,low,1
7008930,0,4,0.032022722,3,2,6200,5,TRUE,low,1
7008948,6,3,0.023753662,4,2,8850,5,TRUE,low,1
7008951,2,3,0.078872854,1,1,2600,5,TRUE,low,1
7008953,0,1,0.071487433,1,1,2600,5,TRUE,low,1
7008966,2,1,0.058567538,1,1,2549,5,TRUE,low,1
7008978,10,6,0.064998083,2,2,3800,5,TRUE,low,1
7008986,0,5,0.020334763,1,1,5625,5,TRUE,low,1
7008989,0,1,0.018848619,0,1,2100,5,TRUE,low,1
7008991,0,4,0.036646543,1,1,3600,5,TRUE,low,1
7008993,0,4,0.027026664,1,1,3554,5,TRUE,low,1
7009010,5,1,0.100862943,3,1,3300,5,TRUE,low,1
7009020,5,3,0.087941142,0,1,1950,5,TRUE,low,1
7009033,7,4,0.045068674,1,1,3200,5,TRUE,low,1
7009041,0,1,0.083911699,3,2,2550,5,TRUE,low,1
7009043,0,3,0.022758151,2,1,2400,5,TRUE,low,1
7009050,0,4,0.094589808,3,1,4095,5,TRUE,low,1
7009056,4,2,0.017962698,0,1,2295,5,TRUE,low,1
7009093,6,3,0.068222069,2,1,3395,5,TRUE,low,1
7009132,6,5,0.055108044,2,1,3554,5,TRUE,low,1
7009140,6,2,0.051190555,1,1,2660,5,TRUE,low,1
7009146,3,3,0.032091389,1,1,2337,5,TRUE,medium,2
7009151,2,4,0.090170193,2,2,5650,5,TRUE,low,1
7009157,4,0,0.064020273,2,1,2400,5,TRUE,high,3
7009170,0,1,0.066019306,2,1,4095,5,TRUE,low,1
7009173,5,3,0.011584692,1,1,2850,5,TRUE,low,1
7009175,9,4,0.017864594,1,1,4495,5,TRUE,low,1
7009177,1,3,0.080660101,1,1,3150,5,TRUE,low,1
7009187,5,4,0.068222069,1,1,3650,5,TRUE,low,1
7009228,3,4,0.090173159,2,1,4000,5,TRUE,low,1
7009248,1,1,0.089434313,0,1,1675,5,TRUE,low,1
7009256,2,4,0.07422815,2,2,13500,5,TRUE,low,1
7009258,0,3,0.099917914,2,1,1999,5,TRUE,low,1
7009259,0,4,0.0808118,0,1,3150,5,TRUE,low,1
7009288,0,4,0.0808118,2,1,5000,5,TRUE,low,1
7009291,9,4,0.084238382,1,1,4500,5,TRUE,low,1
7009302,0,3,0.010150855,1,1,4050,5,TRUE,low,1
7009316,12,4,0.033864472,2,2,6575,5,TRUE,low,1
7009322,4,1,0.06709977,2,1,2650,5,TRUE,low,1
7009333,5,3,0.111172728,2,1,2000,5,TRUE,medium,2
7009345,6,3,0.025951207,3,2,9995,5,TRUE,low,1
7009361,0,3,0.081951289,1,1,2800,5,TRUE,low,1
7009368,5,3,0.099852194,1,1,4185,5,TRUE,low,1
7009373,5,1,0.137933676,2,1,2600,5,TRUE,low,1
7009385,2,4,0.090170193,2,2,5395,5,TRUE,low,1
7009392,4,1,0.063400771,1,1,3050,5,TRUE,low,1
7009399,6,3,0.112733517,2,1,1850,5,TRUE,high,3
7009405,6,5,0.020334763,2,2,14250,5,TRUE,low,1
7009413,0,11,0.080998373,0,1,2455,5,TRUE,low,1
7009416,0,1,0.097315076,2,1,2500,5,TRUE,low,1
7009438,0,2,0.008703817,2,2,3325,5,TRUE,low,1
7009441,4,3,0.100157988,1,1,2050,5,TRUE,low,1
7009443,0,12,0.064684171,1,1,3485,5,TRUE,low,1
7009449,0,10,0.091945958,1,1,3550,5,TRUE,low,1
7009456,0,9,0.010383298,2,2,7700,5,TRUE,low,1
7009468,3,5,0.068029512,0,1,2475,5,TRUE,low,1
7009479,0,9,0.010383298,1,1,4525,5,TRUE,low,1
7009481,6,7,0.008352071,2,1,8795,5,TRUE,low,1
7009489,6,1,0.09903913,4,2,5500,5,TRUE,low,1
7009502,0,2,0.075991527,1,1,2850,5,TRUE,low,1
7009521,0,3,0.093067144,3,2,4000,5,TRUE,low,1
7009522,0,4,0.074324637,2,2,4995,5,TRUE,low,1
7009525,7,5,0.012617644,1,1,3600,5,TRUE,low,1
7009565,0,8,0.004390336,0,1,2895,5,TRUE,low,1
7009570,1,1,0.077332447,1,1,2100,5,TRUE,low,1
7009575,8,3,0.029371442,2,2,7200,5,TRUE,low,1
7009579,0,3,0.03115404,2,1,3295,5,TRUE,low,1
7009589,0,3,0.004933098,0,1,2975,5,TRUE,low,1
7009597,2,1,0.066019306,1,1,3095,5,TRUE,low,1
7009610,0,7,0.057015324,1,1,3910,5,TRUE,low,1
7009623,0,5,0.036570423,0,1,2695,5,TRUE,low,1
7009636,0,7,0.054270794,3,1,6195,5,TRUE,low,1
7009651,0,7,0.055590307,0,1,3600,5,TRUE,low,1
7009674,0,4,0.050352148,2,1,3450,5,TRUE,low,1
7009677,4,2,0.036895537,0,1,2500,5,TRUE,low,1
7009685,6,1,0.080731829,1,1,1825,5,TRUE,low,1
7009691,7,5,0.002816603,0,1,3550,5,TRUE,low,1
7009700,0,1,0.044481489,1,2,5400,5,TRUE,low,1
7009715,0,4,0.005468394,1,1,4050,5,TRUE,low,1
7009730,0,4,0.042392463,0,1,2250,5,TRUE,low,1
7009732,8,3,0.027085041,2,2,2450,5,TRUE,medium,2
7009744,9,4,0.036267662,2,2,7155,5,TRUE,low,1
7009752,1,3,0.037027584,2,2,4995,5,TRUE,low,1
7009761,7,5,0.012617644,0,1,2575,5,TRUE,low,1
7009762,8,7,0.047068372,0,1,2450,5,TRUE,low,1
7009766,8,7,0.047068372,0,1,2550,5,TRUE,medium,2
7009776,7,2,0.076708667,1,1,1600,5,TRUE,medium,2
7009784,5,3,0.060840623,3,3,5595,5,TRUE,low,1
7009791,7,8,0.085105897,3,3,9500,5,TRUE,low,1
7009793,3,5,0.028485746,2,1,3550,5,TRUE,low,1
7009794,3,5,0.031520964,1,1,5450,5,TRUE,low,1
7009800,7,8,0.055590307,1,1,3725,5,TRUE,low,1
7009803,5,8,0.056880088,1,1,3900,5,TRUE,low,1
7009806,6,5,0.006212546,1,1,3295,5,TRUE,low,1
7009807,5,1,0.107236444,3,1,2300,5,TRUE,low,1
7009808,11,2,0.088519175,2,1,1820,5,TRUE,low,1
7009817,8,0,0.065282627,2,1,2750,5,TRUE,medium,2
7009819,13,3,0.102150609,2,1,2200,5,TRUE,low,1
7009829,8,3,0.0659017,1,1,2795,5,TRUE,low,1
7009846,5,17,0.038561333,0,1,3305,5,TRUE,medium,2
7009851,8,5,0.033606616,3,1,5945,5,TRUE,low,1
7009853,4,4,0.156038257,3,1,2500,5,TRUE,medium,2
7009861,11,12,0.063969868,1,1,2500,5,TRUE,medium,2
7009874,4,3,0.065936906,2,1,2595,5,TRUE,low,1
7009889,1,0,0.193294167,4,2,2150,5,TRUE,high,3
7009890,9,3,0.080451155,2,1,2600,5,TRUE,low,1
7009900,10,2,0.088519175,2,1,1820,5,TRUE,medium,2
7009908,8,4,0.045328009,1,1,4710,5,TRUE,low,1
7009917,8,1,0.03623104,1,1,3920,5,TRUE,low,1
7009918,8,9,0.010725412,0,1,2680,5,TRUE,medium,2
7009931,2,3,0.030418235,2,1,4892,5,TRUE,low,1
7009940,5,2,0.089284075,4,1,2300,5,TRUE,medium,2
7009946,14,4,0.05585849,4,4,55000,5,TRUE,low,1
7009966,7,3,0.094138828,2,1,3395,5,TRUE,low,1
7010004,1,6,0.064371526,0,1,2575,5,TRUE,low,1
7010006,10,7,0.053253047,2,1,3300,5,TRUE,low,1
7010010,6,2,0.022086632,2,1,3400,5,TRUE,high,3
7010037,4,6,0.052256941,0,1,3850,5,TRUE,low,1
7010038,4,9,0.03888869,2,1,3600,5,TRUE,low,1
7010047,10,7,0.077468863,2,2,11950,5,TRUE,low,1
7010075,5,10,0.088682771,0,1,2499,5,TRUE,high,3
7010078,3,4,0.050885858,0,1,2150,5,TRUE,medium,2
7010082,3,0,0.088257488,1,1,2150,5,TRUE,low,1
7010098,3,2,0.042980134,1,1,2295,5,TRUE,medium,2
7010105,3,4,0.056178255,3,1,5745,5,TRUE,low,1
7010110,6,11,0.020653635,1,1,6400,5,TRUE,low,1
7010120,3,2,0.06868641,4,1,3499,5,TRUE,medium,2
7010124,7,7,0.034793435,1,1,5025,5,TRUE,low,1
7010136,3,7,0.039993673,3,2,6417,5,TRUE,low,1
7010141,2,2,0.096140588,2,1,3200,5,TRUE,low,1
7010143,4,9,0.036654568,2,1,3400,5,TRUE,medium,2
7010146,5,10,0.03061948,0,1,3820,5,TRUE,medium,2
7010168,9,11,0.006525175,3,2,7929,5,TRUE,low,1
7010169,12,7,0.089567438,3,3,8800,5,TRUE,low,1
7010175,7,9,0.058091501,1,1,3845,5,TRUE,low,1
7010187,3,4,0.057845595,2,1,3400,5,TRUE,medium,2
7010208,3,2,0.012110518,0,1,2000,5,TRUE,low,1
7010214,6,6,0.028404449,4,1.5,5700,5,TRUE,medium,2
7010217,1,5,0.03184317,2,1,3200,5,TRUE,low,1
7010224,3,3,0.072656036,1,1,1400,5,TRUE,high,3
7010227,6,3,0.02717961,2,1,4095,5,TRUE,low,1
7010229,5,6,0.004432912,2,1,2850,5,TRUE,medium,2
7010231,4,4,0.057845595,2,1,3450,5,TRUE,low,1
7010234,1,4,0.057882844,0,1,2500,5,TRUE,low,1
7010235,5,2,0.130622688,2,1,2000,5,TRUE,medium,2
7010237,7,4,0.078618193,4,2,5730,5,TRUE,low,1
7010240,5,10,0.012313547,3,3,15995,5,TRUE,low,1
7010280,7,11,0.092537823,3,2,8769,5,TRUE,low,1
7010286,4,7,0.041475255,2,1,3195,5,TRUE,low,1
7010297,5,7,0.039993673,2,1,3800,5,TRUE,low,1
7010306,5,8,0.053585117,2,1,3600,5,TRUE,medium,2
7010311,6,3,0.089567048,2,1,2700,5,TRUE,low,1
7010315,4,5,0.074119424,1,1,4846,5,TRUE,low,1
7010318,2,2,0.021386408,1,1,3000,5,TRUE,low,1
7010347,7,5,0.018707403,2,2,4130,5,TRUE,low,1
7010356,6,0,0.031268199,1,1,3295,5,TRUE,low,1
7010360,7,3,0.086131836,2,1,2850,5,TRUE,medium,2
7010373,9,5,0.2156184,2,1,1700,5,TRUE,high,3
7010374,6,8,0.002745202,1,1,4800,5,TRUE,low,1
7010376,4,5,0.054262018,1,1,2895,5,TRUE,low,1
7010398,5,8,0.003983914,0,1,1800,5,TRUE,high,3
7010403,5,1,0.078630362,1,1,2050,5,TRUE,low,1
7010407,3,3,0.039651739,0,1,2900,5,TRUE,medium,2
7010410,3,1,0.031473827,2,1,2900,5,TRUE,medium,2
7010413,6,10,0.036267662,0,1,3773,5,TRUE,low,1
7010435,7,5,0.008255638,1,1,3010,5,TRUE,low,1
7010436,3,1,0.088666747,0,1,1825,5,TRUE,low,1
7010450,5,10,0.039254648,2,1,4200,5,TRUE,low,1
7010455,5,8,0.058971312,1,1,3800,5,TRUE,low,1
7010462,3,1,0.083200635,0,1,1950,5,TRUE,low,1
7010463,7,10,0.048539778,4,1.5,6400,5,TRUE,low,1
7010483,4,6,0.037669016,2,1,3000,5,TRUE,high,3
7010543,4,15,0.033801583,3,2,5200,5,TRUE,low,1
7010545,7,10,0.080759003,3,2,5600,5,TRUE,low,1
7010559,4,13,0.039478369,2,1,3800,5,TRUE,low,1
7010563,8,4,0.044994578,0,1,2850,5,TRUE,low,1
7010574,5,9,0.02667198,3,1,6295,5,TRUE,medium,2
7010576,5,5,0.041475255,0,1,2470,5,TRUE,medium,2
7010602,5,7,0.070997526,2,1,3350,5,TRUE,high,3
7010607,8,7,0.045278091,2,2,5550,5,TRUE,medium,2
7010613,4,7,0.037285083,0,1,3700,5,TRUE,low,1
7010623,25,7,0.072920582,1,1,2486,5,TRUE,medium,2
