"listing_id","interest_level","interest_level_num","interest_Nbr","bedrooms","bathrooms","price","numFeat","numPh","distance_city","weekend","created_month","created_hour"
6978134,"medium",2,2,4,2,5998,8,5,0.089064374,TRUE,5,2
6978137,"low",1,1,2,2,5700,8,4,0.058971312,TRUE,5,2
6978151,"low",1,1,2,1,3150,1,6,0.068967448,TRUE,5,2
6978157,"low",1,1,3,2,2750,3,4,0.14012151,TRUE,5,2
6978163,"medium",2,2,2,1,3490,8,8,0.029198561,TRUE,5,2
6978188,"low",1,1,0,1,2450,7,4,0.054946316,TRUE,5,2
6978192,"medium",2,2,1,1,2895,5,6,0.030548221,TRUE,5,2
6978198,"low",1,1,2,2.5,7450,8,7,0.057488447,TRUE,5,2
6978203,"low",1,1,2,1,3350,10,6,0.010155889,TRUE,5,2
6978207,"medium",2,2,0,1,2571,9,5,0.089145217,TRUE,5,2
6978211,"low",1,1,1,1,3465,5,5,0.044994578,TRUE,5,2
6978213,"low",1,1,1,1,4150,7,4,0.032822566,TRUE,5,2
6978214,"medium",2,2,3,1,4450,5,6,0.027187267,TRUE,5,2
6978215,"low",1,1,2,2,5950,7,5,0.032822566,TRUE,5,2
6978249,"medium",2,2,1,1,3692,8,7,0.066342585,TRUE,5,2
6978253,"low",1,1,1,1,4000,4,4,0.067197374,TRUE,5,2
6978256,"low",1,1,1,1,3850,9,8,0.060282599,TRUE,5,2
6978264,"low",1,1,0,1,3900,4,4,0.022552055,TRUE,5,2
6978272,"low",1,1,1,1,3750,10,5,0.002745202,TRUE,5,2
6978274,"low",1,1,2,1,4800,6,9,0.059426008,TRUE,5,2
6978279,"low",1,1,3,2,9200,7,6,0.090177106,TRUE,5,2
6978281,"medium",2,2,0,1,1450,2,4,0.123324338,TRUE,5,2
6978298,"medium",2,2,4,2,6000,15,8,0.008796226,TRUE,5,2
6978332,"low",1,1,4,4,6400,7,16,0.027651035,TRUE,5,2
6978337,"medium",2,2,3,1,4895,8,5,0.03742744,TRUE,5,2
6978343,"low",1,1,1,1,1650,6,4,0.145049647,TRUE,5,2
6978350,"low",1,1,1,1.5,3675,13,6,0.045089213,TRUE,5,2
6978351,"high",3,3,0,1,2450,11,5,0.005283861,TRUE,5,2
6978352,"low",1,1,1,1,2695,1,5,0.093181858,TRUE,5,2
6978360,"low",1,1,1,1,2600,1,3,0.09076994,TRUE,5,2
6978364,"low",1,1,0,1,1695,1,7,0.087170868,TRUE,5,2
6978368,"low",1,1,1,1,8000,8,4,0.067211403,TRUE,5,2
6978377,"medium",2,2,0,1,2950,12,8,0.070660768,TRUE,5,2
6978385,"low",1,1,4,2,3895,1,4,0.124727984,TRUE,5,2
6978401,"medium",2,2,1,1,1750,0,6,0.094300442,TRUE,5,2
6978406,"low",1,1,0,1,2200,7,5,0.042508733,TRUE,5,2
6978418,"low",1,1,1,1,1760,2,3,0.09586102,TRUE,5,2
6978423,"medium",2,2,1,1,2575,5,4,0.081075723,TRUE,5,2
6978429,"low",1,1,2,2,7450,7,4,0.057488447,TRUE,5,2
6978434,"medium",2,2,3,1,4400,9,5,0.039993673,TRUE,5,2
6978435,"medium",2,2,3,2,4860,14,4,0.083944685,TRUE,5,2
6978437,"medium",2,2,1,1,2100,5,7,0.076035967,TRUE,5,2
6978439,"low",1,1,1,1,2575,9,4,0.005283861,TRUE,5,2
6978453,"low",1,1,1,1,3500,5,1,0.084674522,TRUE,5,2
6978457,"medium",2,2,3,2,4500,14,7,0.044333283,TRUE,5,2
6978462,"low",1,1,1,1,3950,9,8,0.101941695,TRUE,5,2
6978470,"medium",2,2,2,1,3400,5,4,0.043932529,TRUE,5,2
6978474,"low",1,1,1,1,2600,7,5,0.087226968,TRUE,5,2
6978495,"medium",2,2,3,2,4500,10,7,0.048778614,TRUE,5,2
6978504,"low",1,1,1,1,3750,9,4,0.042854495,TRUE,5,2
6978510,"low",1,1,0,1,2775,2,5,0.021792516,TRUE,5,2
6978524,"low",1,1,2,1,2950,1,5,0.080282249,TRUE,5,2
6978528,"low",1,1,1,1,2209,2,4,0.088102359,TRUE,5,2
6978530,"low",1,1,0,1,2649,8,2,0.057973907,TRUE,5,2
6978549,"low",1,1,3,1,3800,0,8,0.050168727,TRUE,5,2
6978553,"low",1,1,0,1,2150,0,3,0.08679287,TRUE,5,2
6978555,"medium",2,2,1,1,2500,4,7,0.087835429,TRUE,5,2
6978570,"low",1,1,1,1,3450,7,5,0.072722305,TRUE,5,2
6978575,"low",1,1,2,1,3450,4,10,0.049929523,TRUE,5,2
6978577,"low",1,1,1,1,3295,10,9,0.081950699,TRUE,5,2
6978585,"low",1,1,1,1,3375,1,3,0.016092141,TRUE,5,2
6978586,"low",1,1,0,1,1975,2,7,0.090401716,TRUE,5,2
6978588,"medium",2,2,1,1,1900,2,3,0.100827115,TRUE,5,2
6978599,"low",1,1,0,1,2039,1,4,0.079692583,TRUE,5,2
6978607,"low",1,1,2,1,3200,2,6,0.048379787,TRUE,5,2
6978630,"low",1,1,0,1,2550,1,8,0.021386408,TRUE,5,2
6978635,"low",1,1,0,1,2849,8,1,0.001740572,TRUE,5,2
6978637,"medium",2,2,4,2,7895,10,2,0.002745202,TRUE,5,2
6978638,"low",1,1,4,2,6990,9,5,0.007564699,TRUE,5,2
6978640,"low",1,1,1,1,2550,3,5,0.055542081,TRUE,5,2
6978649,"low",1,1,1,1,4395,8,7,0.071941385,TRUE,5,2
6978654,"low",1,1,3,3,18000,3,7,0.076217425,TRUE,5,2
6978661,"medium",2,2,2,1,2650,10,7,0.042508733,TRUE,5,2
6978674,"low",1,1,2,1,3150,0,5,0.069108614,TRUE,5,2
6978694,"medium",2,2,1,1,3095,10,6,0.003923836,TRUE,5,3
6978696,"low",1,1,0,1,2575,6,1,0.064371526,TRUE,5,3
6978698,"medium",2,2,1,1,4169,12,13,0.083516785,TRUE,5,3
6978700,"low",1,1,0,1,2450,4,5,0.054946316,TRUE,5,3
6978720,"medium",2,2,0,1,2367,5,8,0.007472667,TRUE,5,3
6978721,"low",1,1,0,1,2650,11,2,0.086302041,TRUE,5,3
6978744,"medium",2,2,0,1,2421,5,7,0.012523836,TRUE,5,3
6978747,"medium",2,2,2,2,5600,5,8,0.080751711,TRUE,5,3
6978755,"low",1,1,2,1,3150,0,12,0.069108614,TRUE,5,3
6978764,"low",1,1,2,1,3300,6,5,0.043930134,TRUE,5,3
6978781,"low",1,1,0,1,2395,6,8,0.091855722,TRUE,5,3
6978788,"medium",2,2,2,1,1995,3,5,0.12705389,TRUE,5,3
6978794,"low",1,1,1,1,3015,10,7,0.09171309,TRUE,5,3
6978802,"low",1,1,1,1,2325,2,5,0.065421334,TRUE,5,3
6978805,"low",1,1,4,2,5350,3,9,0.084778515,TRUE,5,3
6978813,"low",1,1,3,2,4892,4,6,0.076682295,TRUE,5,3
6978826,"low",1,1,0,1,2695,5,4,0.054946316,TRUE,5,3
6978837,"medium",2,2,1,1,2598,7,6,0.005645357,TRUE,5,3
6978846,"low",1,1,2,1,2925,5,6,0.053530346,TRUE,5,3
6978851,"medium",2,2,2,1,2400,3,8,0.103057004,TRUE,5,3
6978852,"low",1,1,0,1,3450,4,9,0.059882101,TRUE,5,3
6978861,"low",1,1,2,1,3000,1,5,0.085061983,TRUE,5,3
6978866,"high",3,3,1,1,2195,3,3,0.095788974,TRUE,5,3
6978869,"low",1,1,1,1,5225,6,15,0.039703635,TRUE,5,3
6978884,"low",1,1,0,1,2890,8,5,0.055621583,TRUE,5,3
6978898,"low",1,1,4,2,3895,4,4,0.124727984,TRUE,5,3
6978908,"high",3,3,1,1,1850,3,6,0.051177355,TRUE,5,3
6978919,"low",1,1,0,1,2550,1,8,0.021386408,TRUE,5,3
6978922,"low",1,1,0,1,2600,9,6,0.043930134,TRUE,5,3
6978932,"low",1,1,1,1,2100,2,5,0.069429965,TRUE,5,3
6978937,"low",1,1,2,1,2195,4,7,0.139475223,TRUE,5,3
6978940,"low",1,1,1,2,5295,7,4,0.029066395,TRUE,5,3
6978949,"medium",2,2,4,2,6550,10,8,0.005468394,TRUE,5,3
6978956,"medium",2,2,1,1,2995,3,3,0.013183599,TRUE,5,3
6978963,"medium",2,2,3,2,7000,16,8,0.008030215,TRUE,5,3
6978981,"medium",2,2,1,1,2500,2,5,0.047113532,TRUE,5,3
6978987,"low",1,1,0,1,2300,12,8,0.084693236,TRUE,5,3
6978990,"low",1,1,3,3,8000,6,6,0.088280263,TRUE,5,3
6978992,"low",1,1,1,1,3400,2,3,0.032347994,TRUE,5,3
6978996,"low",1,1,0,0,2500,7,5,0.0808118,TRUE,5,3
6979000,"high",3,3,1,1,2800,7,5,0.075917697,TRUE,5,3
6979014,"low",1,1,1,1,2700,5,5,0.078269924,TRUE,5,3
6979030,"low",1,1,2,1,2195,0,0,0.140332516,TRUE,5,3
6979062,"medium",2,2,1,1,3670,8,6,0.066342585,TRUE,5,3
6979079,"low",1,1,0,1,2675,8,1,0.001740572,TRUE,5,3
6979089,"medium",2,2,2,1,1950,0,7,0.172191215,TRUE,5,3
6979090,"medium",2,2,0,1,2650,4,6,0.061742501,TRUE,5,3
6979096,"low",1,1,3,1,5500,9,8,0.043958633,TRUE,5,3
6979100,"low",1,1,2,1,2150,6,11,0.153581443,TRUE,5,3
6979109,"low",1,1,1,1,1995,11,7,0.14077137,TRUE,5,3
6979113,"low",1,1,3,3,12000,11,7,0.085372219,TRUE,5,3
6979140,"high",3,3,1,1,1700,1,12,0.148942575,TRUE,5,3
6979144,"low",1,1,1,1,1600,0,0,0.065266529,TRUE,5,3
6979181,"low",1,1,3,2,4790,14,4,0.083944685,TRUE,5,3
6979189,"low",1,1,3,2.5,4200,2,14,0.149202004,TRUE,5,3
6979196,"low",1,1,1,1,2200,7,7,0.158034749,TRUE,5,3
6979208,"low",1,1,2,1,2200,9,7,0.172884888,TRUE,5,3
6979213,"low",1,1,2,2,6797,4,11,0.031139512,TRUE,5,3
6979262,"low",1,1,1,1,3860,2,5,0.03623104,TRUE,5,3
6979263,"low",1,1,2,1,2300,4,5,0.064060274,TRUE,5,3
6979268,"medium",2,2,2,1,2993,7,6,0.005645357,TRUE,5,3
6979273,"low",1,1,0,1,1825,1,5,0.088666747,TRUE,5,3
6979279,"low",1,1,2,2,5895,3,11,0.011494363,TRUE,5,3
6979280,"low",1,1,1,1,3190,11,7,0.060511856,TRUE,5,3
6979316,"low",1,1,1,1,2725,5,5,0.088346904,TRUE,5,3
6979324,"low",1,1,1,1,2815,0,18,0.059835766,TRUE,5,3
6979325,"medium",2,2,2,1,3277,13,4,0.052084871,TRUE,5,3
6979338,"low",1,1,1,1,3500,0,10,0.072800185,TRUE,5,3
6979354,"medium",2,2,2,1,3100,13,4,0.041450917,TRUE,5,3
6979355,"low",1,1,2,1,4650,0,11,0.072800185,TRUE,5,3
6979366,"low",1,1,4,3,11500,13,14,0.091281373,TRUE,5,3
6979376,"low",1,1,0,1,2575,0,8,0.027903318,TRUE,5,3
6979381,"low",1,1,2,1,3500,0,9,0.083637613,TRUE,5,3
6979409,"low",1,1,2,1,2000,1,7,0.086248386,TRUE,5,3
6979418,"low",1,1,0,1,2400,4,4,0.074437579,TRUE,5,3
6979420,"high",3,3,4,2,4800,11,13,0.029708579,TRUE,5,3
6979423,"high",3,3,1,1,1600,1,13,0.151572613,TRUE,5,3
6979434,"low",1,1,1,1,2395,1,4,0.05550473,TRUE,5,3
6979438,"low",1,1,0,1,2700,6,5,0.044994578,TRUE,5,3
6979475,"low",1,1,2,1,3850,15,9,0.051954232,TRUE,5,3
6979476,"low",1,1,3,3,10000,8,7,0.075842743,TRUE,5,3
6979483,"low",1,1,2,1,3800,3,5,0.021618994,TRUE,5,3
6979492,"low",1,1,2,2,5895,9,3,0.001740572,TRUE,5,3
6979502,"medium",2,2,2,1,3163,3,5,0.005645357,TRUE,5,3
6979503,"low",1,1,2,1,2600,1,4,0.054839044,TRUE,5,3
6979504,"low",1,1,1,1,2150,2,5,0.148016535,TRUE,5,3
6979506,"medium",2,2,2,1,3300,10,13,0.038068591,TRUE,5,3
6979512,"high",3,3,1,1,1475,2,12,0.17531451,TRUE,5,3
6979514,"low",1,1,2,1,3150,2,7,0.069108614,TRUE,5,3
6979517,"low",1,1,1,1,4450,3,5,0.059430911,TRUE,5,3
6979519,"low",1,1,1,1,4000,4,6,0.061742501,TRUE,5,3
6979522,"low",1,1,1,1,2800,6,5,0.082859436,TRUE,5,3
6979526,"low",1,1,3,2,3250,0,14,0.159757623,TRUE,5,3
6979542,"medium",2,2,1,1,1900,1,13,0.149646551,TRUE,5,3
6979545,"low",1,1,2,0,6000,7,5,0.0808118,TRUE,5,3
6979551,"low",1,1,1,1,3595,4,4,0.024621092,TRUE,5,3
6979558,"low",1,1,1,1,5635,14,7,0.017415416,TRUE,5,3
6979561,"low",1,1,2,1,4050,7,2,0.053190196,TRUE,5,3
6979564,"medium",2,2,0,1,3195,8,3,0.02608841,TRUE,5,3
6979578,"medium",2,2,1,1,3064,9,6,0.047587749,TRUE,5,3
6979587,"low",1,1,2,1,3400,9,5,0.049897686,TRUE,5,3
6979601,"medium",2,2,1,1,3290,13,5,0.005468394,TRUE,5,3
6979605,"medium",2,2,2,1,1975,0,0,0.157460889,TRUE,5,3
6979610,"low",1,1,3,2,2275,3,24,0.145906472,TRUE,5,3
6979613,"low",1,1,3,1,3875,6,8,0.016341714,TRUE,5,3
6979615,"low",1,1,2,1,3300,3,3,0.087357245,TRUE,5,3
6979621,"medium",2,2,2,1,3400,10,5,0.045328009,TRUE,5,3
6979637,"low",1,1,2,1,3225,5,7,0.059308173,TRUE,5,3
6979652,"low",1,1,1,1,3095,11,6,0.044307818,TRUE,5,3
6979654,"high",3,3,0,1,1175,0,2,0.189404423,TRUE,5,3
6979657,"low",1,1,1,0,2050,2,0,0.117345955,TRUE,5,3
6979658,"medium",2,2,0,1,2100,8,5,0.047300472,TRUE,5,3
6979675,"low",1,1,1,1,2275,3,3,0.065654899,TRUE,5,3
6979682,"high",3,3,4,2,5000,10,13,0.036158396,TRUE,5,3
6979685,"medium",2,2,2,1,3400,11,6,0.062530081,TRUE,5,3
6979690,"low",1,1,1,1,3250,3,7,0.02834304,TRUE,5,3
6979703,"low",1,1,2,1,2700,6,5,0.003983914,TRUE,5,3
6979716,"medium",2,2,3,1,4500,10,5,0.045328009,TRUE,5,3
6979734,"low",1,1,1,1,3395,9,5,0.045358338,TRUE,5,3
6979735,"low",1,1,1,1,2800,5,5,0.042508733,TRUE,5,3
6979740,"medium",2,2,2,1,2595,2,8,0.095647345,TRUE,5,3
6979742,"low",1,1,2,1,3400,4,4,0.051986378,TRUE,5,3
6979750,"high",3,3,1,1,1950,0,9,0.109055737,TRUE,5,3
6979754,"high",3,3,2,1,2991,5,7,0.012523836,TRUE,5,3
6979756,"low",1,1,1,1,3635,2,6,0.073857513,TRUE,5,3
6979766,"low",1,1,0,1,3250,8,5,0.030201359,TRUE,5,3
6979787,"low",1,1,1,1,3100,2,2,0.035193859,TRUE,5,3
6979790,"medium",2,2,2,1,2400,1,4,0.103057004,TRUE,5,3
6979792,"high",3,3,0,1,1300,0,3,0.147344267,TRUE,5,3
6979799,"high",3,3,4,2,6395,10,6,0.007682214,TRUE,5,3
6979801,"high",3,3,2,1,1500,2,1,0.187755008,TRUE,5,3
6979807,"low",1,1,2,1,2600,4,4,0.003983914,TRUE,5,3
6979811,"high",3,3,0,1,2100,7,5,0.047300472,TRUE,5,3
6979817,"low",1,1,3,1,3970,8,4,0.090125694,TRUE,5,3
6979818,"medium",2,2,4,2,6200,6,5,0.056087794,TRUE,5,3
6979820,"high",3,3,0,1,2379,7,6,0.008196546,TRUE,5,3
6979821,"low",1,1,2,2,4595,15,3,0.006525175,TRUE,5,3
6979827,"low",1,1,3,1.5,3990,8,8,0.074603495,TRUE,5,4
6979836,"low",1,1,1,1,4235,5,20,0.008796226,TRUE,5,4
6979837,"low",1,1,0,1,2400,5,10,0.084913628,TRUE,5,4
6979853,"low",1,1,1,1,2500,3,5,0.074851473,TRUE,5,4
6979860,"medium",2,2,1,1,1900,3,4,0.100827115,TRUE,5,4
6979872,"low",1,1,2,1,4695,4,4,0.054270794,TRUE,5,4
6979882,"low",1,1,0,1,2900,3,3,0.039651739,TRUE,5,4
6979891,"low",1,1,2,2,3235,5,0,0.143529816,TRUE,5,4
6979896,"low",1,1,0,1,2925,7,5,0.026034946,TRUE,5,4
6979910,"low",1,1,0,0,1650,2,0,0.117345955,TRUE,5,4
6979935,"low",1,1,1,1,4600,6,3,0.023589436,TRUE,5,4
6979942,"medium",2,2,1,1,3625,12,6,0.038019963,TRUE,5,4
6979963,"high",3,3,1,1,2200,3,7,0.053347304,TRUE,5,4
6979966,"low",1,1,1,0,3795,3,4,0.020321092,TRUE,5,4
6979973,"low",1,1,3,1,3650,0,6,0.088805972,TRUE,5,4
6979982,"low",1,1,1,1,1695,0,0,0.110492369,TRUE,5,4
6979984,"low",1,1,1,1,1850,0,17,0.170342943,TRUE,5,4
6979992,"low",1,1,1,1,5995,2,32,0.035759383,TRUE,5,4
6979996,"medium",2,2,1,1,3150,2,7,0.034489203,TRUE,5,4
6980003,"high",3,3,0,1,1750,1,4,0.018645048,TRUE,5,4
6980046,"low",1,1,2,1,2495,4,5,0.098929496,TRUE,5,4
6980047,"low",1,1,0,1,2300,4,0,0.088615802,TRUE,5,4
6980050,"low",1,1,2,1,2495,0,5,0.094641056,TRUE,5,4
6980057,"low",1,1,2,1,2600,4,10,0.087184544,TRUE,5,4
6980058,"low",1,1,2,1,3400,4,0,0.053585117,TRUE,5,4
6980069,"medium",2,2,0,1,1895,0,5,0.037665784,TRUE,5,4
6980077,"low",1,1,1,1,3524,5,0,0.036738169,TRUE,5,4
6980093,"low",1,1,1,1,2395,0,6,0.02281261,TRUE,5,4
6980096,"low",1,1,0,1,2925,5,6,0.02604349,TRUE,5,4
6980109,"low",1,1,2,1,2900,4,0,0.049753345,TRUE,5,4
6980129,"medium",2,2,1,1,1495,3,0,0.112975544,TRUE,5,4
6980134,"medium",2,2,3,1,2895,4,6,0.100509501,TRUE,5,4
6980151,"low",1,1,1,1,2100,1,2,0.01948982,TRUE,5,4
6980155,"low",1,1,0,1,2190,3,0,0.067679607,TRUE,5,4
6980165,"low",1,1,2,1,2400,3,0,0.050322603,TRUE,5,4
6980166,"low",1,1,2,1,2850,5,5,0.054221434,TRUE,5,4
6980171,"low",1,1,3,1,3600,4,0,0.063949432,TRUE,5,5
6980178,"low",1,1,1,1,2400,1,0,0.025210905,TRUE,5,5
6980179,"medium",2,2,4,2,2425,1,0,0.077666702,TRUE,5,5
6980188,"high",3,3,2,1,2295,4,5,0.100509501,TRUE,5,5
6980210,"low",1,1,2,1,5300,2,10,0.036646543,TRUE,5,5
6980211,"low",1,1,1,1,2600,4,0,0.049753345,TRUE,5,5
6980217,"low",1,1,1,1,3047,8,6,0.050105267,TRUE,5,5
6980220,"low",1,1,5,4,9400,6,12,0.080988887,TRUE,5,5
6980242,"low",1,1,2,2,7000,6,4,0.01674907,TRUE,5,5
6980245,"medium",2,2,0,1,1795,2,9,0.073772422,TRUE,5,5
6980259,"medium",2,2,2,2,6500,15,13,0.009507589,TRUE,5,5
6980263,"low",1,1,1,1,2900,5,4,0.05120528,TRUE,5,5
6980272,"high",3,3,3,2,5200,10,5,0.032273839,TRUE,5,5
6980284,"high",3,3,2,1,3400,15,5,0.021443646,TRUE,5,5
6980294,"medium",2,2,3,1,3450,9,5,0.008503459,TRUE,5,5
6980296,"medium",2,2,3,1,4385,10,4,0.053460299,TRUE,5,5
6980298,"low",1,1,3,1,3675,10,5,0.008537711,TRUE,5,5
6980308,"medium",2,2,2,1,2650,8,5,0.007369273,TRUE,5,5
6980319,"low",1,1,3,1,3650,0,4,0.058633165,TRUE,5,5
6980328,"medium",2,2,2,2,4500,8,7,0.042737998,TRUE,5,5
6980336,"low",1,1,2,1.5,2400,12,9,0.189581701,TRUE,5,5
6980338,"low",1,1,0,1,2550,11,4,0.012523836,TRUE,5,5
6980344,"low",1,1,2,1,3200,3,4,0.056213423,TRUE,5,5
6980350,"low",1,1,0,1,1597,2,3,0.182228182,TRUE,5,5
6980355,"medium",2,2,2,1,3200,8,8,0.040541197,TRUE,5,5
6980360,"medium",2,2,1,1,1950,6,6,0.17925333,TRUE,5,5
6980364,"medium",2,2,0,1,2300,8,5,0.008810043,TRUE,5,5
6980365,"medium",2,2,1,1,2195,3,4,0.109831813,TRUE,5,5
6980373,"medium",2,2,2,2,2900,12,9,0.189581701,TRUE,5,5
6980374,"medium",2,2,1,1,1695,2,4,0.182228182,TRUE,5,5
6980377,"low",1,1,2,1,4400,4,4,0.024159331,TRUE,5,5
6980381,"low",1,1,1,1,3475,11,5,0.043572595,TRUE,5,5
6980395,"medium",2,2,2,1,2200,5,6,0.153501862,TRUE,5,5
6980396,"medium",2,2,2,1,2050,5,6,0.175374031,TRUE,5,5
6980397,"medium",2,2,1,1,2195,2,4,0.020095852,TRUE,5,5
6980399,"low",1,1,0,1,2450,7,6,0.045278091,TRUE,5,5
6980403,"low",1,1,1,1,3695,4,2,0.016479449,TRUE,5,5
6980412,"low",1,1,3,1,5700,11,11,0.044481489,TRUE,5,5
6980425,"low",1,1,1,1,3000,7,3,0.046203601,TRUE,5,5
6980428,"medium",2,2,1,1,3800,13,20,0.009407427,TRUE,5,5
6980432,"medium",2,2,2,1,2600,4,7,0.055980094,TRUE,5,5
6980438,"medium",2,2,1,1,1650,5,5,0.175374031,TRUE,5,5
6980440,"medium",2,2,3,2,4800,6,7,0.034700163,TRUE,5,5
6980446,"low",1,1,2,1,3595,2,4,0.011251855,TRUE,5,5
6980449,"low",1,1,0,1,1995,4,4,0.174457437,TRUE,5,5
6980454,"low",1,1,2,1,4100,4,5,0.008196546,TRUE,5,5
6980461,"low",1,1,2,1,2850,6,3,0.083084914,TRUE,5,5
6980464,"low",1,1,3,2,4600,11,5,0.040997987,TRUE,5,5
6980471,"low",1,1,1,1,4200,14,6,0.008660487,TRUE,5,5
6980475,"medium",2,2,2,1,2600,3,4,0.07791971,TRUE,5,5
6980488,"medium",2,2,2,2,4825,9,5,0.002745202,TRUE,5,5
6980490,"medium",2,2,2,1,2299,0,8,0.065291082,TRUE,5,5
6980492,"medium",2,2,1,1,2300,1,10,0.058125177,TRUE,5,5
6980497,"low",1,1,1,1,2595,0,5,0.052669731,TRUE,5,5
6980501,"low",1,1,3,2,5995,6,10,0.057100686,TRUE,5,5
6980503,"medium",2,2,4,1,3600,5,8,0.153160203,TRUE,5,5
6980504,"low",1,1,2,1,2675,9,5,0.001740572,TRUE,5,5
6980516,"high",3,3,1,1,3000,3,7,0.036707297,TRUE,5,5
6980527,"low",1,1,3,2,6095,7,5,0.004390336,TRUE,5,5
6980550,"low",1,1,3,2,5500,5,6,0.086607633,TRUE,5,5
6980552,"low",1,1,2,1,2750,4,3,0.087386668,TRUE,5,5
6980569,"low",1,1,3,1,5895,6,8,0.057100686,TRUE,5,5
6980573,"high",3,3,3,2,4900,6,6,0.034499153,TRUE,5,5
6980577,"low",1,1,1,1,2595,2,4,0.049929523,TRUE,5,5
6980583,"medium",2,2,1,1,2650,8,5,0.004716905,TRUE,5,5
6980584,"high",3,3,0,1,2600,6,6,0.029578901,TRUE,5,5
6980587,"low",1,1,3,3,4100,12,5,0.189581701,TRUE,5,5
6980592,"low",1,1,3,1,3800,8,4,0.010018077,TRUE,5,5
6980600,"low",1,1,3,1,3550,10,5,0.005468394,TRUE,5,5
6980601,"medium",2,2,1,1,2500,8,5,0.047163949,TRUE,5,5
6980606,"low",1,1,1,1,3150,9,6,0.080759003,TRUE,5,5
6980612,"low",1,1,1,1,1850,2,4,0.176316092,TRUE,5,5
6980619,"medium",2,2,2,1,3200,5,6,0.032441872,TRUE,5,5
6980626,"low",1,1,2,1,3400,4,5,0.062343356,TRUE,5,5
6980628,"low",1,1,4,5,19999,13,9,0.055053535,TRUE,5,5
6980629,"medium",2,2,3,1,3995,2,5,0.021643856,TRUE,5,5
6980630,"low",1,1,1,1,3200,5,5,0.057411327,TRUE,5,5
6980638,"high",3,3,3,1,2600,4,6,0.12497537,TRUE,5,5
6980641,"low",1,1,2,1,3225,8,3,0.007369273,TRUE,5,5
6980643,"high",3,3,3,1,4600,1,6,0.011987353,TRUE,5,5
6980667,"low",1,1,4,2.5,9000,7,7,0.036179943,TRUE,5,5
6980672,"low",1,1,1,1,2709,3,5,0.032114037,TRUE,5,5
6980676,"high",3,3,1,1,1325,5,4,0.175139484,TRUE,5,5
6980683,"medium",2,2,2,1,2800,10,5,0.008537711,TRUE,5,5
6980689,"high",3,3,1,1,2325,7,5,0.01350643,TRUE,5,5
6980690,"medium",2,2,2,2,4750,9,7,0.002745202,TRUE,5,5
6980700,"low",1,1,0,1,2100,6,5,0.086336951,TRUE,5,5
6980708,"low",1,1,3,1,4200,2,6,0.056267861,TRUE,5,5
6980711,"high",3,3,3,2,5000,6,7,0.033911702,TRUE,5,5
6980713,"low",1,1,2,1,2450,4,5,0.003983914,TRUE,5,5
6980720,"high",3,3,0,1,1500,9,5,0.189581701,TRUE,5,5
6980724,"medium",2,2,1,1,1800,9,5,0.189581701,TRUE,5,5
6980728,"medium",2,2,2,1,2000,2,5,0.176318686,TRUE,5,5
6980733,"low",1,1,3,1,3450,10,4,0.00930572,TRUE,5,5
6980734,"low",1,1,1,1,2915,9,5,0.005645357,TRUE,5,5
6980739,"low",1,1,3,1,4500,2,4,0.022986734,TRUE,5,5
6980761,"low",1,1,4,2,5200,9,5,0.004486508,TRUE,5,5
6980767,"low",1,1,1,1,2800,4,6,0.064158602,TRUE,5,5
6980774,"medium",2,2,1,1,2350,9,4,0.006212546,TRUE,5,5
6980775,"low",1,1,0,1,2949,7,10,0.030063865,TRUE,5,5
6980784,"low",1,1,1,1,3200,8,4,0.010155889,TRUE,5,5
6980797,"high",3,3,1,1,1295,4,8,0.171963406,TRUE,5,5
6980800,"low",1,1,3,1,3500,9,5,0.008796226,TRUE,5,5
6980810,"high",3,3,1,1,2095,2,5,0.055777066,TRUE,5,5
6980825,"high",3,3,3,1,3000,11,5,0.006322328,TRUE,5,5
6980826,"low",1,1,2,1,2950,7,4,0.011661211,TRUE,5,5
6980832,"medium",2,2,3,1,4995,1,6,0.024070353,TRUE,5,5
6980837,"low",1,1,1,1,2425,9,4,0.006212546,TRUE,5,5
6980839,"low",1,1,0,1,2200,4,3,0.082992807,TRUE,5,5
6980840,"medium",2,2,1,1,5495,2,1,0.019839727,TRUE,5,5
6980842,"medium",2,2,1,1,3295,7,1,0.004933098,TRUE,5,5
6980848,"medium",2,2,2,1,3000,2,6,0.104236898,TRUE,5,5
6980850,"medium",2,2,4,2,3250,4,7,0.088743051,TRUE,5,6
6980855,"low",1,1,4,1.5,3200,7,13,0.082600963,TRUE,5,6
6980863,"medium",2,2,2,1,1775,1,6,0.131764852,TRUE,5,6
6980865,"medium",2,2,2,1,2695,10,4,0.005468394,TRUE,5,6
6980878,"high",3,3,1,1,1425,2,3,0.178473421,TRUE,5,6
6980880,"medium",2,2,3,1,3400,8,5,0.004716905,TRUE,5,6
6980882,"low",1,1,2,1,2750,3,6,0.024055054,TRUE,5,6
6980887,"low",1,1,0,1,2200,2,3,0.088833563,TRUE,5,6
6980888,"low",1,1,4,2,3700,7,5,0.138535305,TRUE,5,6
6980892,"medium",2,2,1,1,2400,5,5,0.07295305,TRUE,5,6
6980894,"medium",2,2,2,1,2550,12,4,0.00930572,TRUE,5,6
6980909,"low",1,1,5,3,9750,4,9,0.026031138,TRUE,5,6
6980919,"low",1,1,3,1,3350,7,4,0.010018077,TRUE,5,6
6980922,"medium",2,2,2,1,4800,8,4,0.025136835,TRUE,5,6
