"listing_id","bedrooms","bathrooms","price","created_month","created_hour","weekend","interest_level","interest_level_num","time_ofday","clean_wordcount","numPh","numFeat","distance_city"
7123763,0,1,2300,"06","02",FALSE,"low",1,"00-06",89,5,2,0.0197707316855049
7168495,2,1,2825,"06","03",FALSE,"low",1,"00-06",104,7,10,0.101719041242924
7177692,2,1,2800,"06","05",FALSE,"low",1,"00-06",101,5,4,0.0847519196914168
7122427,1,1,1725,"06","01",FALSE,"low",1,"00-06",69,5,1,0.174916361131195
7220028,1,1,3400,"06","01",FALSE,"low",1,"00-06",22,1,3,0.0332136928296092
7182105,1,1,2200,"06","17",FALSE,"low",1,"12-18",56,6,5,0.0846365783298245
7215861,0,1,1900,"06","04",TRUE,"low",1,"00-06",5,5,1,0.0869160629077267
7168118,2,1,3900,"06","03",FALSE,"low",1,"00-06",14,6,2,0.0400831414859151
7190735,0,1,2850,"06","04",FALSE,"low",1,"00-06",91,5,18,0.0601255447491352
7091834,1,1,3400,"06","05",FALSE,"low",1,"00-06",35,7,7,0.0450686735036648
7091654,0,1,2450,"06","05",FALSE,"high",3,"00-06",60,3,8,0.053585117256387
7176623,1,1,2500,"06","04",FALSE,"medium",2,"00-06",45,5,1,0.0317159863693334
7162082,2,1,3200,"06","02",FALSE,"low",1,"00-06",0,5,12,0.045474881983138
7138289,1,1,2599,"06","01",TRUE,"low",1,"00-06",13,5,3,0.0271967411904477
7222149,1,1,2600,"06","12",FALSE,"low",1,"06-12",15,5,0,0.099597038868528
7197539,4,1.5,3675,"06","02",FALSE,"low",1,"00-06",55,4,3,0.0971605278463419
7224582,1,1,2500,"06","03",FALSE,"low",1,"00-06",33,4,1,0.0586213248859178
7448947,0,1,2350,"06","04",FALSE,"low",1,"00-06",28,6,6,0.0505042082541656
7124908,4,2,6700,"06","04",FALSE,"low",1,"00-06",46,10,9,0.0908684846983777
7093827,1,1,3295,"06","06",FALSE,"low",1,"00-06",105,6,4,0.0157048537522639
7168674,4,1,5400,"06","03",FALSE,"low",1,"00-06",55,5,6,0.0569059576088497
7144923,2,2,3500,"06","02",TRUE,"medium",2,"00-06",90,6,9,0.0770078777228674
7156499,1,1,3500,"06","01",FALSE,"low",1,"00-06",0,0,9,0.0125238361287573
7117484,0,1,2500,"06","01",FALSE,"low",1,"00-06",0,0,8,0.041475254687341
7111138,0,1,2550,"06","06",TRUE,"low",1,"00-06",79,3,9,0.0409979874064585
7201204,1,1,4000,"06","06",FALSE,"medium",2,"00-06",168,5,6,0.0390827022016133
7207245,1,1,3860,"06","03",FALSE,"low",1,"00-06",133,16,6,0.0292928989924257
7234155,0,1,2145,"06","17",FALSE,"low",1,"12-18",0,0,3,0.0812379135095225
7094409,3,1,3000,"06","16",FALSE,"high",3,"12-18",34,11,3,0.0784235480667705
7144431,2,1,5250,"06","01",TRUE,"low",1,"00-06",30,5,2,0.0426485011621742
7158300,1,1,2550,"06","12",FALSE,"low",1,"06-12",42,5,2,0.0766361818684908
7223398,2,1,3100,"06","02",FALSE,"low",1,"00-06",85,8,12,0.0490960168586011
7092253,0,1,2000,"06","05",FALSE,"high",3,"00-06",39,4,3,0.063702480103835
7163240,2,1,3050,"06","03",FALSE,"low",1,"00-06",105,8,10,0.0402895384855703
7670604,2,1,3300,"06","04",TRUE,"low",1,"00-06",31,5,5,0.00471690485170191
7122598,1,1,3600,"06","01",FALSE,"low",1,"00-06",24,5,4,0.00564535662116117
7093105,2,1,3795,"06","06",FALSE,"low",1,"00-06",73,4,4,0.0192953365189676
7183935,3,2,4700,"06","18",FALSE,"low",1,"12-18",60,0,6,0.0450834625043341
7191694,3,1.5,4900,"06","05",FALSE,"low",1,"00-06",86,6,11,0.045474881983138
7220906,3,2,5000,"06","02",FALSE,"low",1,"00-06",79,8,3,0.0470852589605278
7114253,1,1,4276,"06","12",TRUE,"low",1,"06-12",60,5,5,0.00844298711239101
7159772,1,1,2750,"06","15",FALSE,"low",1,"12-18",86,6,6,0.0836376128986282
7195880,3,1,2600,"06","11",FALSE,"low",1,"06-12",40,8,8,0.0790914908911259
7196189,2,1,2400,"06","16",FALSE,"medium",2,"12-18",69,6,3,0.0910028741929622
7173563,2,2,4750,"06","08",FALSE,"low",1,"06-12",113,7,9,0.00274520151901327
7226154,3,2,4700,"06","05",FALSE,"low",1,"00-06",47,4,13,0.00564535662116117
7234004,1,1,2827,"06","15",FALSE,"medium",2,"12-18",144,8,10,0.0431087178118331
7136212,0,1,1800,"06","04",FALSE,"low",1,"00-06",34,6,3,0.0858252385454351
7162446,2,1,3395,"06","02",FALSE,"low",1,"00-06",51,7,3,0.0941388278627884
7158203,0,1,1800,"06","12",FALSE,"medium",2,"06-12",35,5,3,0.058218247752571
7125072,2,1,3000,"06","04",FALSE,"medium",2,"00-06",38,11,2,0.0635527097091873
7139283,2,2,5925,"06","02",TRUE,"low",1,"00-06",43,3,4,0.0405411969653094
7118227,3,2,7975,"06","02",FALSE,"low",1,"00-06",85,6,4,0.088268322808243
7141746,1,1,3000,"06","04",TRUE,"low",1,"00-06",16,7,4,0.0969671245906508
7099210,0,1,2700,"06","06",FALSE,"medium",2,"00-06",114,4,6,0.070582936262098
7231608,2,1,2800,"06","05",FALSE,"medium",2,"00-06",57,4,7,0.0878191101718731
7516970,2,1,3200,"06","02",FALSE,"low",1,"00-06",48,8,3,0.102575724279086
7137384,0,1,2600,"06","05",FALSE,"medium",2,"00-06",47,7,14,0.0398536993437285
7099321,0,1,2600,"06","06",FALSE,"low",1,"00-06",27,7,5,0.0585639748598065
7210097,3,1,4295,"06","06",FALSE,"low",1,"00-06",151,8,6,0.0728001851053948
7090547,4,2,3599,"06","04",FALSE,"medium",2,"00-06",31,4,1,0.124988170205744
7213089,0,1,2195,"06","01",TRUE,"low",1,"00-06",37,2,3,0.017962697775669
7127256,0,1,2450,"06","06",FALSE,"low",1,"00-06",209,8,14,0.0446918604600402
7216012,0,1,3000,"06","05",TRUE,"low",1,"00-06",59,8,3,0.0211527528085549
7101958,0,1,2895,"06","02",FALSE,"low",1,"00-06",49,5,6,0.030518908423793
7135039,2,2,6500,"06","03",FALSE,"low",1,"00-06",139,6,7,0.0600495306507852
7137783,0,1,1895,"06","11",FALSE,"medium",2,"06-12",38,3,0,0.0786752959408486
7228927,4,4,30000,"06","02",FALSE,"low",1,"00-06",117,10,18,0.0625467875384522
7159831,0,1,2500,"06","15",FALSE,"low",1,"12-18",20,6,6,0.0390012398697796
7229453,0,0,2250,"06","02",FALSE,"low",1,"00-06",32,1,5,0.0836407241203762
7221634,1,1,3500,"06","03",FALSE,"medium",2,"00-06",41,8,15,0.0487133783613918
7136009,2,1,3350,"06","04",FALSE,"medium",2,"00-06",37,7,8,0.0465958932887851
7134377,2,2,5377,"06","02",FALSE,"low",1,"00-06",92,8,12,0.0853722186157808
7135125,1,1,3000,"06","03",FALSE,"low",1,"00-06",42,3,5,0.0518904157950181
7196454,1,1,4495,"06","01",FALSE,"low",1,"00-06",67,3,3,0.039259673347846
7200723,4,2,5500,"06","05",FALSE,"low",1,"00-06",52,4,5,0.0886062210647798
7195848,3,2,4250,"06","10",FALSE,"medium",2,"06-12",42,5,2,0.0722909790456559
7147148,3,1,3700,"06","06",TRUE,"low",1,"00-06",4,0,0,0.0809198993534954
7145088,2,1,1900,"06","02",TRUE,"high",3,"00-06",85,6,14,0.123088525425321
7171168,2,1,3300,"06","06",FALSE,"medium",2,"00-06",94,5,8,0.0422322941761425
7111412,2,2,3199,"06","19",TRUE,"high",3,"18-23",55,7,6,0.0260924343705211
7127559,1,1,2800,"06","13",FALSE,"low",1,"12-18",34,4,5,0.027362428828236
7112523,0,1,2575,"06","02",TRUE,"low",1,"00-06",96,5,8,0.0889709472321191
7189301,3,2,5500,"06","03",FALSE,"low",1,"00-06",73,5,6,0.0686259856860377
7167166,1,1,2490,"06","02",FALSE,"medium",2,"00-06",85,5,11,0.0125238361287573
7134673,1,1,1675,"06","02",FALSE,"medium",2,"00-06",18,1,4,0.127606756997349
7161065,2,1,3450,"06","01",FALSE,"low",1,"00-06",53,10,4,0.0728001851053948
7100896,4,2,13500,"06","01",FALSE,"low",1,"00-06",13,0,3,0.0289504392260223
7138957,0,1,1825,"06","01",TRUE,"low",1,"00-06",0,0,3,0.0893314992115319
7212610,2,1,2080,"06","16",FALSE,"medium",2,"12-18",41,10,1,0.175501507205432
7181081,0,1,1710,"06","14",TRUE,"medium",2,"12-18",10,4,2,0.0863231595308021
7210490,3,1,4500,"06","07",FALSE,"high",3,"06-12",43,4,7,0.0439301337509888
7219798,1,1,2825,"06","01",FALSE,"low",1,"00-06",39,5,5,0.028551306999516
7144480,2,1,3650,"06","01",TRUE,"low",1,"00-06",14,1,3,0.0714011607145168
7230312,1,1,4000,"06","03",FALSE,"low",1,"00-06",95,9,12,0.040687507559202
7201797,3,2,4600,"06","11",FALSE,"medium",2,"06-12",60,12,4,0.0718475747077069
7196192,3,1,4200,"06","16",FALSE,"medium",2,"12-18",33,10,15,0.0883559046775028
7114656,2,2,5195,"06","01",FALSE,"low",1,"00-06",41,6,6,0.0450892134704095
7105450,2,1,3400,"06","06",FALSE,"low",1,"00-06",97,7,2,0.0805118240470322
7025200,0,1,2200,"05","14",FALSE,"low",1,"12-18",53,1,0,0.0256154108180976
7045665,0,1,2025,"05","01",TRUE,"low",1,"00-06",36,5,3,0.0849074730007875
7075138,2,2,3400,"05","03",FALSE,"low",1,"00-06",53,4,4,0.0585028051582078
7025322,2,1,3345,"05","14",FALSE,"low",1,"12-18",35,7,9,0.00621254628795991
6972957,1,1,2650,"05","02",FALSE,"low",1,"00-06",56,5,3,0.0809233070961622
6971843,1,1,4875,"05","16",FALSE,"low",1,"12-18",4,4,4,0.0297937854489779
7029690,2,0,2850,"05","04",FALSE,"low",1,"00-06",0,0,1,0.0893968193582917
7083369,1,1,2850,"05","02",FALSE,"low",1,"00-06",39,4,6,0.0864723155199409
6998482,2,1,3400,"05","01",FALSE,"low",1,"00-06",73,3,3,0.0836376128986282
6974411,3,1,3625,"05","04",FALSE,"medium",2,"00-06",20,7,0,0.0104308030074385
7043554,3,1,3950,"05","05",FALSE,"high",3,"00-06",58,5,3,0.0578828441887623
6954370,3,1,3800,"05","13",FALSE,"low",1,"12-18",12,5,2,0.0784298573974197
7024731,2,1,3200,"05","14",FALSE,"high",3,"12-18",79,5,1,0.0160145943245518
6963613,0,0,1950,"05","04",FALSE,"low",1,"00-06",101,6,0,0.0810794236004382
7001006,2,2,5633,"05","03",FALSE,"low",1,"00-06",0,22,2,0.0353810041036174
6980878,1,1,1425,"05","06",TRUE,"high",3,"00-06",100,3,2,0.178473421078267
7014884,0,1,2850,"05","01",TRUE,"low",1,"00-06",65,4,3,0.0676831080209802
7015474,3,1,3185,"05","02",TRUE,"medium",2,"00-06",63,5,2,0.111419412453035
6999796,1,1,2200,"05","02",FALSE,"low",1,"00-06",23,3,4,0.0537260712445985
7038441,1,1,3800,"05","05",FALSE,"low",1,"00-06",0,0,4,0.0561511099746092
7020353,1,1,2600,"05","21",FALSE,"high",3,"18-23",171,12,2,0.0529094304579125
6956356,2,2,4500,"05","02",FALSE,"low",1,"00-06",86,5,12,0.0747211146288617
6964344,2,2,4900,"05","05",FALSE,"low",1,"00-06",77,3,7,0.0726498914753492
6969651,3,2,5000,"05","05",FALSE,"low",1,"00-06",63,6,6,0.0709975260933758
6959727,0,1,1895,"05","06",FALSE,"low",1,"00-06",51,4,3,0.0814289520464336
7027339,1,1,2750,"05","01",FALSE,"low",1,"00-06",0,0,4,0.0499295232440701
7009803,1,1,3900,"05","02",TRUE,"low",1,"00-06",88,5,8,0.0568800880043259
6952018,1,1,2650,"05","01",FALSE,"low",1,"00-06",0,0,3,0.0759186403420136
6980720,0,1,1500,"05","05",TRUE,"high",3,"00-06",153,5,9,0.189581701309433
6958722,4,2,6400,"05","05",FALSE,"low",1,"00-06",85,7,6,0.0597913176922897
7064951,3,3,8395,"05","05",FALSE,"low",1,"00-06",0,0,4,0.0769161233512175
6989674,4,2,6200,"05","03",FALSE,"medium",2,"00-06",79,7,13,0.0470943373600212
7001969,2,1,3145,"05","05",FALSE,"medium",2,"00-06",68,5,7,0.0917594360890471
7047023,2,1,3000,"05","02",TRUE,"low",1,"00-06",47,8,6,0.0986934238507281
6994594,0,1,2200,"05","03",FALSE,"high",3,"00-06",153,8,14,0.0101537486368363
7070989,2,1.5,4395,"05","04",FALSE,"low",1,"00-06",51,5,2,0.0228175759312812
6975432,3,1,5300,"05","05",FALSE,"medium",2,"00-06",46,5,7,0.0323023632476025
7014662,0,1,1400,"05","01",TRUE,"low",1,"00-06",15,5,3,0.176797068899291
6980728,2,1,2000,"05","05",TRUE,"medium",2,"00-06",104,5,2,0.176318685996067
6983050,2,1,3450,"05","03",TRUE,"low",1,"00-06",78,7,2,0.0231632897356978
7071252,0,1,1835,"05","04",FALSE,"medium",2,"00-06",44,5,3,0.0810761859696232
7048574,2,1,3200,"05","03",TRUE,"low",1,"00-06",73,6,4,0.059286876215397
7027674,2,1,5060,"05","02",FALSE,"low",1,"00-06",27,7,5,0.0188713595530395
6990592,2,1,2800,"05","05",FALSE,"low",1,"00-06",47,7,1,0.0392976064332254
7059921,2,0,2950,"05","04",FALSE,"low",1,"00-06",0,0,1,0.0893448826255895
7063751,3,1,4995,"05","03",FALSE,"low",1,"00-06",74,6,5,0.0542233188893833
6994476,0,1,2435,"05","03",FALSE,"low",1,"00-06",44,6,9,0.0589271045562231
7010169,3,3,8800,"05","02",TRUE,"low",1,"00-06",143,12,7,0.0895674375617599
7001039,2,2,4500,"05","03",FALSE,"low",1,"00-06",107,6,10,0.0320208755561071
7024254,3,1,3941,"05","14",FALSE,"low",1,"12-18",92,4,2,0.0104308030074385
6960712,3,1,2475,"05","14",FALSE,"medium",2,"12-18",10,4,0,0.0973718697128747
7052623,1,1,3754,"05","03",TRUE,"low",1,"00-06",0,22,2,0.0371252287720958
7001115,1,1,2000,"05","03",FALSE,"low",1,"00-06",56,9,3,0.154864266928751
7059391,2,2,4100,"05","03",FALSE,"low",1,"00-06",12,5,4,0.0156742824837359
7074573,1,1,3950,"05","03",FALSE,"low",1,"00-06",76,5,7,0.0658627283930692
6958391,2,2,4475,"05","05",FALSE,"low",1,"00-06",21,10,4,0.0789695620563971
7069543,0,1,3000,"05","02",FALSE,"low",1,"00-06",102,7,10,0.0101558894923059
7029405,2,1,3250,"05","03",FALSE,"medium",2,"00-06",63,6,2,0.0544998511133718
6955336,1,1,3482,"05","02",FALSE,"low",1,"00-06",22,6,4,0.045328008685358
7081764,1,1,3200,"05","02",TRUE,"low",1,"00-06",69,4,6,0.0253546743497171
7047131,1,1,2599,"05","02",TRUE,"high",3,"00-06",45,5,5,0.0651820617300522
7079988,1,1,1750,"05","04",TRUE,"low",1,"00-06",54,4,0,0.100916531804159
7042933,2,1,2995,"05","04",FALSE,"medium",2,"00-06",53,8,1,0.0822267721084792
6977218,3,2,3900,"05","01",TRUE,"low",1,"00-06",32,0,1,0.0775078813500939
6962812,4,2,6800,"05","02",FALSE,"low",1,"00-06",170,8,8,0.0505253761131954
6987004,0,1,1875,"05","14",FALSE,"low",1,"12-18",110,1,0,0.0901995954058503
7003363,3,2,3200,"05","13",FALSE,"low",1,"12-18",57,11,0,0.117683377379217
6955418,1,2,5500,"05","02",FALSE,"low",1,"00-06",137,9,4,0.0551367767590684
7032503,3,2,4500,"05","07",FALSE,"medium",2,"06-12",92,8,7,0.00439033613520037
6990269,5,2,6500,"05","04",FALSE,"low",1,"00-06",0,0,0,0.0954731990213993
6971327,4,1,5999,"05","06",FALSE,"medium",2,"00-06",55,6,7,0.0323023632476025
7041898,3,2,5400,"05","03",FALSE,"low",1,"00-06",41,6,3,0.0347188181161199
7007980,1,1,2500,"05","06",FALSE,"medium",2,"00-06",56,5,2,0.0761680803971057
7079250,1,1,2200,"05","03",TRUE,"low",1,"00-06",61,8,7,0.101298834205435
7052097,2,2,2750,"05","02",TRUE,"medium",2,"00-06",29,15,6,0.0802752349817839
7040979,2,2,6850,"05","02",FALSE,"low",1,"00-06",184,7,7,0.0574666497316466
6979381,2,1,3500,"05","03",TRUE,"low",1,"00-06",42,9,0,0.0836376128986282
7083286,2,1,4800,"05","02",FALSE,"low",1,"00-06",8,6,2,0.0246023590612774
6960514,2,1,3100,"05","12",FALSE,"low",1,"06-12",70,6,7,0.00589757504233674
7043401,3,1,5589,"05","05",FALSE,"low",1,"00-06",0,22,2,0.0335294361924014
7073082,1,1,2195,"05","01",FALSE,"low",1,"00-06",25,0,3,0.0968586530537153
7006603,2,1,2950,"05","04",FALSE,"low",1,"00-06",47,9,7,0.101097620107398
7037787,3,1,4000,"05","03",FALSE,"low",1,"00-06",23,10,0,0.0959845934063321
6993180,0,1,1825,"05","02",FALSE,"low",1,"00-06",52,6,3,0.0902390641096143
7014158,1,1,2400,"05","06",TRUE,"high",3,"00-06",112,5,8,0.0088100426434864
7054920,0,1,1550,"05","02",FALSE,"low",1,"00-06",51,8,4,0.12392097930286
7081788,2,1,4200,"05","02",TRUE,"low",1,"00-06",49,4,4,0.0295789011185365
7049655,1,1,3000,"05","05",TRUE,"medium",2,"00-06",68,4,5,0.0512052799170164
6952416,2,2,8150,"05","02",FALSE,"low",1,"00-06",130,0,3,0.0838325327744562
7002659,1,1,3200,"05","06",FALSE,"low",1,"00-06",74,5,3,0.0872545129570947
7049669,3,1,4200,"05","05",TRUE,"medium",2,"00-06",33,7,6,0.0439301337509888
7053449,3,2,6095,"05","05",TRUE,"high",3,"00-06",54,6,3,0.0156761740032445
6999726,1,1,3000,"05","02",FALSE,"low",1,"00-06",84,5,5,0.072902531858508
7082373,0,1,2995,"05","03",TRUE,"low",1,"00-06",36,5,2,0.0270121819070617
6998407,1,1,2995,"05","01",FALSE,"low",1,"00-06",7,0,3,0.0417459831765925
7041733,1,1,3400,"05","03",FALSE,"low",1,"00-06",22,4,4,0.0415657983368537
6968692,1,1,3755,"05","04",FALSE,"low",1,"00-06",113,6,10,0.0503888869829405
6996746,2,1,2195,"05","06",FALSE,"high",3,"00-06",63,10,3,0.108854644050595
7053287,2,2,4260,"05","05",TRUE,"medium",2,"00-06",92,8,14,0.0598357664894471
7070023,1,1,4505,"05","03",FALSE,"low",1,"00-06",54,11,10,0.0488266807327674
7079693,0,1,2450,"05","04",TRUE,"low",1,"00-06",36,5,4,0.0452780912956819
6974247,3,2,4000,"05","03",FALSE,"medium",2,"00-06",77,7,13,0.0433975002895321
7021894,3,1,3200,"05","02",FALSE,"low",1,"00-06",29,4,4,0.048474705686366
6979526,3,2,3250,"05","03",TRUE,"low",1,"00-06",39,14,0,0.15975762332791
6983051,0,1,2425,"05","03",TRUE,"medium",2,"00-06",68,3,6,0.0551693975984849
7017038,2,2,6295,"05","05",TRUE,"low",1,"00-06",124,6,4,0.0449673089185915
6980909,5,3,9750,"05","06",TRUE,"low",1,"00-06",118,9,4,0.0260311381115047
7082203,3,2,5095,"05","03",TRUE,"medium",2,"00-06",43,4,2,0.0269236099247493
7000425,3,1,4750,"05","03",FALSE,"low",1,"00-06",29,6,1,0.0291229083606008
6988556,1,1,5000,"05","02",FALSE,"low",1,"00-06",55,7,6,0.0814305154802573
7058720,4,1,4695,"05","03",FALSE,"low",1,"00-06",23,6,3,0.0800523138415137
7008680,2,2,2350,"05","14",FALSE,"low",1,"12-18",44,10,0,0.0863315104198893
6962283,0,1,2525,"05","02",FALSE,"low",1,"00-06",20,0,3,0.02564452556356
6969723,3,2,4100,"05","05",FALSE,"medium",2,"00-06",30,6,4,0.0842435745406173
7054828,3,2,5363,"05","02",FALSE,"low",1,"00-06",107,5,4,0.0573993103737299
6982990,2,2,5648,"05","03",TRUE,"low",1,"00-06",0,32,2,0.0353810041036174
6973424,1,1,3620,"05","02",FALSE,"low",1,"00-06",28,6,4,0.00546839385743463
7033757,2,1,1850,"05","15",FALSE,"medium",2,"12-18",30,5,1,0.0921945100935
7006668,2,1,3295,"05","04",FALSE,"low",1,"00-06",89,4,4,0.0653787932848292
7017488,1,1,2700,"05","05",TRUE,"low",1,"00-06",21,5,5,0.0449945782442698
6993875,0,1,2190,"05","02",FALSE,"low",1,"00-06",37,8,1,0.0675866554238316
7072059,2,1,3400,"05","05",FALSE,"medium",2,"00-06",42,3,14,0.0398536993437285
7045984,1,1,2895,"05","01",TRUE,"low",1,"00-06",33,3,4,0.0794077739983895
7076725,1,1,1645,"05","05",FALSE,"medium",2,"00-06",94,4,1,0.176517490497064
6976625,1,1,1930,"05","14",FALSE,"medium",2,"12-18",29,4,1,0.043543244153144
7052999,0,0,2100,"05","03",TRUE,"low",1,"00-06",0,0,0,0.0188486193494441
7039969,3,1,4125,"05","17",FALSE,"medium",2,"12-18",42,5,2,0.0289680087576012
7069340,1,1,4095,"05","02",FALSE,"low",1,"00-06",104,7,11,0.0470683716669741
7083689,1,1,3250,"05","02",FALSE,"low",1,"00-06",25,4,3,0.0399511653319361
6957460,1,1,3150,"05","04",FALSE,"low",1,"00-06",57,6,6,0.061428441225384
7002266,3,2.5,8500,"05","05",FALSE,"low",1,"00-06",146,7,8,0.00959407167889921
7070492,1,1.5,2900,"05","03",FALSE,"low",1,"00-06",37,8,5,0.0752560785012048
7003842,1,1,3100,"05","01",FALSE,"low",1,"00-06",50,5,4,0.0734173940655706
6961346,1,1,2750,"05","01",FALSE,"medium",2,"00-06",105,6,4,0.0264416435075464
6979966,1,0,3795,"05","04",TRUE,"low",1,"00-06",47,4,3,0.0203210922782193
7017209,3,2,5495,"05","05",TRUE,"low",1,"00-06",92,6,6,0.0305441177869019
7067480,2,1,2795,"05","22",FALSE,"medium",2,"18-23",38,11,2,0.0258549626064325
7041970,0,1,5350,"05","03",FALSE,"low",1,"00-06",67,10,7,0.00677540488679677
7065062,2,2,5195,"05","05",FALSE,"low",1,"00-06",0,0,1,0.0686259856860377
6993081,0,1,2300,"05","02",FALSE,"medium",2,"00-06",80,4,8,0.0826796048090437
7070093,1,1,3075,"05","03",FALSE,"medium",2,"00-06",74,4,9,0.0658627283930692
7031282,0,1,2450,"05","06",FALSE,"low",1,"00-06",58,4,5,0.0475373477528994
7005670,2,1,2000,"05","03",FALSE,"low",1,"00-06",92,7,7,0.104945265407165
7054720,1,1,2300,"05","02",FALSE,"medium",2,"00-06",78,6,4,0.106959242758077
6990913,3,0,12400,"05","05",FALSE,"low",1,"00-06",158,6,12,0.055074510723021
7018905,1,1,1700,"05","02",FALSE,"low",1,"00-06",90,14,9,0.134763285843655
6996639,2,1,2900,"05","06",FALSE,"medium",2,"00-06",75,5,4,0.0423924626717979
6963338,2,1,3400,"05","03",FALSE,"low",1,"00-06",120,6,11,0.126931673081932
7073327,1,1,2195,"05","01",FALSE,"low",1,"00-06",0,0,3,0.0968586530537153
6994327,3,1,2700,"05","03",FALSE,"medium",2,"00-06",0,10,1,0.121417026941781
7055384,3,2,6652,"05","03",FALSE,"low",1,"00-06",0,22,2,0.0368645937368095
7039608,0,1,2850,"05","06",FALSE,"low",1,"00-06",33,1,4,0.0554498331050651
7056552,0,1,3354,"05","01",FALSE,"low",1,"00-06",101,5,7,0.0174154159117761
7028268,2,1,4400,"05","02",FALSE,"low",1,"00-06",33,7,3,0.0418695067009449
6998190,0,1,2640,"05","01",FALSE,"low",1,"00-06",66,10,4,0.0530603404755346
7018500,1,1,2050,"05","02",FALSE,"low",1,"00-06",55,6,4,0.108637963766722
6986422,4,2.5,6495,"05","03",FALSE,"low",1,"00-06",140,4,7,0.0234778336176977
6952209,1,1,2500,"05","01",FALSE,"low",1,"00-06",28,4,1,0.0253430663373593
7058099,2,1,3400,"05","02",FALSE,"high",3,"00-06",68,8,12,0.0450744838171167
6986909,2,2,4000,"05","14",FALSE,"medium",2,"12-18",70,6,4,0.0730479670584993
6968579,0,1,2265,"05","04",FALSE,"low",1,"00-06",50,4,6,0.0883469040282671
7039252,1,1,4500,"05","06",FALSE,"low",1,"00-06",77,4,5,0.0269165441946071
7064950,2,1,2595,"05","05",FALSE,"medium",2,"00-06",24,5,0,0.0789168011983514
6998324,1,1,3795,"05","01",FALSE,"low",1,"00-06",48,5,3,0.0739784207142903
7041799,1,1,2400,"05","03",FALSE,"high",3,"00-06",84,4,6,0.0959845934063321
6958251,1,1,2750,"05","05",FALSE,"medium",2,"00-06",59,5,5,0.0828594362241228
7031855,1,1,3695,"05","06",FALSE,"low",1,"00-06",134,6,16,0.0651313602758319
7033494,2,2,3700,"05","11",FALSE,"low",1,"06-12",9,2,2,0.0355649193922852
6988620,1,1,2900,"05","02",FALSE,"low",1,"00-06",113,8,14,0.0482616530112628
7020019,2,1,2700,"05","03",FALSE,"medium",2,"00-06",20,2,0,0.0626363432152615
7083390,4,2,8995,"05","02",FALSE,"medium",2,"00-06",42,8,5,0.0237573418416235
7059860,0,1,3185,"05","04",FALSE,"low",1,"00-06",57,11,3,0.0477929646640545
6961348,3,1,6500,"05","01",FALSE,"low",1,"00-06",54,9,2,0.0206304961496341
7053156,0,1,2600,"05","05",TRUE,"medium",2,"00-06",27,1,2,0.025462579825694
7001629,2,1,3595,"05","04",FALSE,"low",1,"00-06",43,8,5,0.00455961307349428
7030376,2,1,3390,"05","05",FALSE,"medium",2,"00-06",41,4,8,0.0653787932848292
7057267,0,1,3075,"05","02",FALSE,"low",1,"00-06",96,1,7,0.0225283872343302
6985323,3,1,3000,"05","02",FALSE,"low",1,"00-06",19,4,1,0.152802209379899
6971641,3,2,5550,"05","11",FALSE,"low",1,"06-12",142,5,8,0.068552262190103
7013271,2,0,2825,"05","05",TRUE,"low",1,"00-06",0,0,2,0.101719041242924
7013971,1,1,3200,"05","05",TRUE,"high",3,"00-06",69,4,8,0.0274643348978237
7052876,2,1,4800,"05","03",TRUE,"low",1,"00-06",0,1,10,0.0925378229232765
6957581,1,1,2050,"05","04",FALSE,"low",1,"00-06",9,4,4,0.148016534858031
6972343,1,1,2895,"05","01",FALSE,"low",1,"00-06",65,6,5,0.0347995188383429
7035674,1,1,1975,"05","02",FALSE,"medium",2,"00-06",10,8,5,0.14790616846968
7002344,1,1,2395,"05","05",FALSE,"low",1,"00-06",104,4,4,0.0790309381911899
7033589,3,1,4400,"05","12",FALSE,"medium",2,"06-12",51,5,7,0.00830314948558377
7042436,2,1,2200,"05","03",FALSE,"medium",2,"00-06",21,17,2,0.156036819281159
7005703,2,1,3200,"05","03",FALSE,"medium",2,"00-06",14,7,3,0.0644776194611691
7081787,0,1,1750,"05","02",TRUE,"medium",2,"00-06",116,3,2,0.0847820137256654
7083440,0,1,2500,"05","02",FALSE,"low",1,"00-06",62,4,6,0.0209215766944043
7001113,1,1,3700,"05","03",FALSE,"low",1,"00-06",35,4,2,0.0522569407005447
7000203,4,2,3300,"05","03",FALSE,"low",1,"00-06",39,12,3,0.0916980481328791
7069657,2,1,3550,"05","02",FALSE,"medium",2,"00-06",92,4,13,0.0520848708492173
6972600,3,3,11230,"05","01",FALSE,"low",1,"00-06",99,5,16,0.0638175642858626
7039012,3,2,4695,"05","05",FALSE,"low",1,"00-06",30,5,3,0.0512656831748195
7066057,1,1,4350,"05","06",FALSE,"low",1,"00-06",0,0,4,0.0385613328527372
7054663,1,1,2695,"05","02",FALSE,"medium",2,"00-06",41,3,13,0.0606515882016276
6967372,2,1,1900,"05","02",FALSE,"medium",2,"00-06",86,8,9,0.146184752253371
7049849,2,1,3095,"05","05",TRUE,"low",1,"00-06",91,4,7,0.0555903069912332
6968546,0,1,2200,"05","04",FALSE,"low",1,"00-06",37,4,2,0.0744375786238345
7006647,3,1,2000,"05","04",FALSE,"medium",2,"00-06",89,7,0,0.183059033460189
7081888,0,1,5000,"05","02",TRUE,"low",1,"00-06",54,9,3,0.0355049082716712
